date,ticker,label,r5,r10,lgbm_score,fold,score_bin
2019-03-18,CGNX,0,-7.36,-1.94,0.0838,2,~0.2
2019-03-18,INCY,0,0.47,0.39,0.039,2,~0.2
2019-03-18,ROG,0,-3.56,3.66,0.0482,2,~0.2
2019-03-18,MXL,0,-3.72,3.52,0.0701,2,~0.2
2019-03-19,MXL,0,-2.48,2.12,0.0793,2,~0.2
2019-03-19,CGNX,0,-6.07,-0.26,0.0763,2,~0.2
2019-03-19,INCY,0,1.69,1.2,0.0296,2,~0.2
2019-03-19,ROG,0,-0.62,2.73,0.0838,2,~0.2
2019-03-20,INCY,0,-0.34,-2.27,0.0315,2,~0.2
2019-03-20,MXL,0,-1.71,5.71,0.1844,2,~0.2
2019-03-20,ROG,0,-1.79,4.49,0.0887,2,~0.2
2019-03-20,CGNX,0,-6.88,1.41,0.0538,2,~0.2
2019-03-21,ROG,0,-3.77,3.55,0.089,2,~0.2
2019-03-21,CGNX,0,-6.21,0.19,0.0376,2,~0.2
2019-03-21,SBGI,1,-0.8,9.84,0.0783,2,~0.2
2019-03-21,FORM,0,-4.46,6.72,0.0673,2,~0.2
2019-03-21,INCY,0,-1.54,-4.43,0.0336,2,~0.2
2019-03-25,INCY,0,-0.08,-1.85,0.0389,2,~0.2
2019-03-26,ROG,0,3.37,5.39,0.0651,2,~0.2
2019-03-26,SBGI,1,3.14,11.65,0.0949,2,~0.2
2019-03-26,INCY,0,-0.48,-5.04,0.0518,2,~0.2
2019-03-27,SBGI,1,7.95,13.82,0.1125,2,~0.2
2019-03-27,INCY,0,-1.94,-3.03,0.0437,2,~0.2
2019-03-28,INCY,0,-2.94,-5.46,0.0695,2,~0.2
2019-03-28,LNTH,0,3.27,4.21,0.1081,2,~0.2
2019-03-28,MXL,0,5.82,6.34,0.0568,2,~0.2
2019-03-28,SBGI,1,10.73,15.17,0.0833,2,~0.2
2019-03-29,SBGI,1,11.28,13.05,0.0599,2,~0.2
2019-03-29,RLGT,0,0.48,5.08,0.1102,2,~0.2
2019-03-29,LNTH,0,4.82,4.33,0.1383,2,~0.2
2019-03-29,MXL,0,4.58,7.44,0.0781,2,~0.2
2019-04-01,SBGI,1,8.22,12.55,0.0827,2,~0.2
2019-04-01,FHI,0,3.76,7.98,0.0281,2,~0.2
2019-04-01,ADEA,0,1.71,2.38,0.0619,2,~0.2
2019-04-01,LNTH,0,3.57,3.7,0.0622,2,~0.2
2019-04-02,FHI,1,5.08,11.14,0.0551,2,~0.2
2019-04-02,ADEA,0,0.29,4.21,0.0405,2,~0.2
2019-04-02,LNTH,0,1.8,1.27,0.1376,2,~0.2
2019-04-03,FHI,0,5.59,7.08,0.0542,2,~0.2
2019-04-03,LNTH,0,1.92,-4.4,0.1778,2,~0.2
2019-04-03,ESNT,0,-0.6,-0.04,0.0465,2,~0.2
2019-04-03,VLRS,0,0.22,-1.45,0.1109,2,~0.2
2019-04-04,WHD,0,1.94,2.86,0.0391,2,~0.2
2019-04-04,ESNT,0,-0.26,-1.14,0.0252,2,~0.2
2019-04-04,VLRS,0,-0.44,-1.55,0.0702,2,~0.2
2019-04-05,TGNA,0,9.36,7.93,0.0671,2,~0.2
2019-04-05,WHD,0,-0.88,4.61,0.0273,2,~0.2
2019-04-05,VLRS,0,-1.45,-1.33,0.0625,2,~0.2
2019-04-05,ESNT,0,0.22,-0.59,0.0236,2,~0.2
2019-04-08,TGNA,0,9.44,5.33,0.0527,2,~0.2
2019-04-08,WHD,0,0.32,4.95,0.03,2,~0.2
2019-04-08,ESNT,0,-1.89,-0.52,0.0312,2,~0.2
2019-04-08,VLRS,0,-1.0,-1.67,0.1351,2,~0.2
2019-04-09,WHD,0,3.32,4.13,0.0499,2,~0.2
2019-04-10,VLRS,0,-1.67,-3.01,0.0785,2,~0.2
2019-04-10,WHD,0,0.45,-0.19,0.0462,2,~0.2
2019-04-11,ESNT,0,-0.88,2.48,0.0507,2,~0.2
2019-04-11,WHD,0,0.91,-2.22,0.0545,2,~0.2
2019-04-12,WHD,0,5.54,-2.03,0.0874,2,~0.2
2019-04-12,ESNT,0,-0.81,3.33,0.0362,2,~0.2
2019-04-12,CHTR,0,0.56,4.19,0.0175,2,~0.2
2019-04-15,CHTR,0,0.36,3.88,0.0241,2,~0.2
2019-04-16,CHTR,0,0.68,3.63,0.0269,2,~0.2
2019-04-17,CHTR,0,1.4,2.41,0.0334,2,~0.2
2019-04-24,AVB,0,1.51,-0.86,0.0185,2,~0.2
2019-04-25,AVB,0,0.75,-0.71,0.0163,2,~0.2
2019-04-26,CTRA,0,-4.84,-2.63,0.0192,2,~0.2
2019-04-26,AVB,0,0.82,0.09,0.0315,2,~0.2
2019-04-30,AVB,0,-2.06,-0.59,0.0653,2,~0.2
2019-05-01,AVB,0,-2.34,-0.23,0.0457,2,~0.2
2019-05-02,AVB,0,-1.44,0.66,0.0463,2,~0.2
2019-05-03,AVB,0,-0.72,0.48,0.0197,2,~0.2
2019-05-06,AVB,0,0.03,-0.01,0.0399,2,~0.2
2019-05-09,MTZ,0,-5.46,-10.4,0.0367,2,~0.2
2019-05-10,AVB,0,1.21,2.28,0.0606,2,~0.2
2019-05-10,MTZ,0,-9.65,-10.18,0.0482,2,~0.2
2019-05-10,LGIH,0,1.71,3.12,0.0571,2,~0.2
2019-05-13,LGIH,0,-0.53,0.87,0.1485,2,~0.2
2019-05-13,AVB,0,-0.04,1.03,0.0354,2,~0.2
2019-05-14,LGIH,0,-1.41,-3.66,0.0545,2,~0.2
2019-05-15,LGIH,0,-2.42,-3.52,0.077,2,~0.2
2019-05-16,NTES,0,-6.79,-10.93,0.0314,2,~0.2
2019-05-21,CMI,0,-3.85,-2.86,0.0253,2,~0.2
2019-05-22,D,0,-3.91,-1.27,0.0368,2,~0.2
2019-05-30,SMG,0,2.37,5.13,0.0183,2,~0.2
2019-06-03,VMC,0,5.64,4.05,0.0248,2,~0.2
2019-06-03,SJM,0,-1.34,-1.53,0.0411,2,~0.2
2019-06-03,SMG,0,3.25,6.25,0.0514,2,~0.2
2019-06-04,ANIP,0,-2.61,3.37,0.0245,2,~0.2
2019-06-04,SJM,0,-1.2,-3.21,0.0453,2,~0.2
2019-06-04,LGIH,0,-1.38,2.28,0.0501,2,~0.2
2019-06-05,MGEE,0,-1.1,0.56,0.0621,2,~0.2
2019-06-05,ANIP,0,-0.41,4.6,0.0236,2,~0.2
2019-06-05,MIDD,0,-1.56,-2.45,0.0253,2,~0.2
2019-06-05,LGIH,0,-2.41,-0.5,0.1322,2,~0.2
2019-06-05,CVI,0,-3.59,2.55,0.029,2,~0.2
2019-06-05,SJM,0,-1.12,-3.5,0.0217,2,~0.2
2019-06-05,TSN,0,1.59,-3.54,0.0499,2,~0.2
2019-06-06,MGEE,0,-0.81,1.18,0.0423,2,~0.2
2019-06-06,CCK,0,-2.42,0.3,0.0549,2,~0.2
2019-06-06,TSN,0,0.89,-3.88,0.0542,2,~0.2
2019-06-07,QSR,0,1.22,4.45,0.0207,2,~0.2
2019-06-07,IBP,0,-0.09,-0.18,0.0453,2,~0.2
2019-06-07,TSN,0,-0.65,-3.83,0.0326,2,~0.2
2019-06-07,CCK,0,-2.82,-0.5,0.0382,2,~0.2
2019-06-07,SJM,0,-0.98,-2.42,0.0311,2,~0.2
2019-06-10,APLS,1,2.77,8.42,0.1467,2,~0.2
2019-06-10,TMHC,0,-1.98,-4.68,0.0683,2,~0.2
2019-06-10,QSR,0,1.59,5.19,0.0221,2,~0.2
2019-06-10,MIDD,0,-3.29,-2.8,0.0468,2,~0.2
2019-06-10,IBP,0,-1.76,-0.53,0.0467,2,~0.2
2019-06-10,TSN,0,-4.8,-2.02,0.0534,2,~0.2
2019-06-10,CCK,0,-4.53,-1.81,0.0221,2,~0.2
2019-06-11,TSN,0,-6.23,-2.84,0.0231,2,~0.2
2019-06-11,QSR,0,2.11,3.94,0.0279,2,~0.2
2019-06-11,GIS,0,0.15,2.54,0.0273,2,~0.2
2019-06-11,CCK,0,-2.27,-0.9,0.0193,2,~0.2
2019-06-12,LEN,0,0.0,-8.72,0.0353,2,~0.2
2019-06-12,GIS,0,1.35,-2.47,0.0232,2,~0.2
2019-06-12,TSN,0,-5.04,-2.89,0.0288,2,~0.2
2019-06-12,APLS,1,11.62,9.65,0.0976,2,~0.2
2019-06-12,QSR,0,1.88,-0.16,0.0234,2,~0.2
2019-06-12,CCK,0,-0.39,-2.17,0.0196,2,~0.2
2019-06-12,SJM,0,-2.41,-6.35,0.0163,2,~0.2
2019-06-13,GIS,0,1.94,-1.45,0.0262,2,~0.2
2019-06-13,QSR,0,1.87,1.05,0.0504,2,~0.2
2019-06-13,TSN,0,-4.73,-3.49,0.0377,2,~0.2
2019-06-13,APLS,1,12.34,14.31,0.0946,2,~0.2
2019-06-13,LEN,0,-0.66,-8.76,0.0458,2,~0.2
2019-06-14,APLS,1,13.7,19.7,0.0689,2,~0.2
2019-06-14,QSR,0,3.18,2.52,0.0251,2,~0.2
2019-06-14,GIS,0,0.67,-1.67,0.0321,2,~0.2
2019-06-14,CMCSA,0,2.95,-0.07,0.0147,2,~0.2
2019-06-14,LGIH,0,-1.94,-2.28,0.0738,2,~0.2
2019-06-17,QSR,0,3.55,1.94,0.0227,2,~0.2
2019-06-17,GIS,0,1.3,0.66,0.0336,2,~0.2
2019-06-17,LGIH,0,-0.9,-0.35,0.0903,2,~0.2
2019-06-17,OUT,0,3.75,-0.7,0.03,2,~0.2
2019-06-17,CVI,1,3.89,8.74,0.0252,2,~0.2
2019-06-18,QSR,0,1.8,1.71,0.0345,2,~0.2
2019-06-18,CVI,1,3.98,8.81,0.0231,2,~0.2
2019-06-18,LGIH,0,-6.06,-0.53,0.0452,2,~0.2
2019-06-18,GIS,0,2.38,2.1,0.0389,2,~0.2
2019-06-18,FSLR,0,-1.77,6.01,0.034,2,~0.2
2019-06-19,FSLR,0,-0.33,5.43,0.0418,2,~0.2
2019-06-19,GIS,0,-3.77,1.91,0.0268,2,~0.2
2019-06-20,FSLR,0,3.85,6.03,0.0247,2,~0.2
2019-06-20,LGIH,0,-4.15,-4.65,0.073,2,~0.2
2019-06-21,FSLR,0,4.4,5.93,0.0444,2,~0.2
2019-06-24,FSLR,0,5.5,7.07,0.0269,2,~0.2
2019-06-26,FSLR,0,5.79,5.66,0.0238,2,~0.2
2019-06-26,ROAD,0,2.29,0.63,0.0324,2,~0.2
2019-06-27,ROAD,0,1.81,0.14,0.0638,2,~0.2
2019-06-28,GIS,0,2.91,1.14,0.0188,2,~0.2
2019-07-01,MNST,0,-0.02,1.57,0.0293,2,~0.2
2019-07-01,PHM,0,-0.4,4.55,0.0486,2,~0.2
2019-07-01,GIS,0,-0.04,-0.88,0.041,2,~0.2
2019-07-02,LGIH,0,-0.93,-1.55,0.0471,2,~0.2
2019-07-02,PHM,0,0.59,3.14,0.0238,2,~0.2
2019-07-02,GIS,0,1.77,-0.93,0.0923,2,~0.2
2019-07-02,AG,1,2.65,17.4,0.1605,2,~0.2
2019-07-02,MNST,0,0.59,1.69,0.0281,2,~0.2
2019-07-02,DOC,0,2.18,-0.03,0.0282,2,~0.2
2019-07-03,KRC,0,0.25,1.35,0.0426,2,~0.2
2019-07-03,PHM,0,0.03,2.33,0.0166,2,~0.2
2019-07-03,LGIH,0,0.4,-1.76,0.0326,2,~0.2
2019-07-03,DOC,0,-0.97,-0.94,0.0278,2,~0.2
2019-07-03,B,1,3.21,8.44,0.0518,2,~0.2
2019-07-03,VTR,0,-1.52,-2.28,0.0211,2,~0.2
2019-07-03,BF-B,0,-1.66,-2.79,0.0288,2,~0.2
2019-07-03,ESNT,0,0.53,-1.89,0.0429,2,~0.2
2019-07-03,AG,1,0.63,25.89,0.0803,2,~0.2
2019-07-03,VICI,0,-2.9,-3.3,0.0313,2,~0.2
2019-07-05,BF-B,0,-1.94,-2.62,0.0308,2,~0.2
2019-07-05,B,1,4.49,8.92,0.0574,2,~0.2
2019-07-05,AG,1,0.26,27.25,0.0888,2,~0.2
2019-07-05,ESNT,0,1.04,-4.38,0.0328,2,~0.2
2019-07-05,KRC,0,1.06,0.08,0.0306,2,~0.2
2019-07-05,DOC,0,-0.34,-2.88,0.0164,2,~0.2
2019-07-05,PHM,0,5.1,4.04,0.0181,2,~0.2
2019-07-05,VTR,0,-0.96,-4.11,0.0299,2,~0.2
2019-07-08,DEI,0,-0.95,-2.93,0.0474,2,~0.2
2019-07-08,PHM,0,2.54,3.59,0.043,2,~0.2
2019-07-08,B,1,3.03,9.33,0.0647,2,~0.2
2019-07-08,KRC,0,0.21,0.43,0.0349,2,~0.2
2019-07-08,ESNT,0,-1.26,-4.61,0.0326,2,~0.2
2019-07-08,KIM,0,-1.45,-2.58,0.023,2,~0.2
2019-07-08,AG,1,1.67,29.82,0.0849,2,~0.2
2019-07-08,DOC,0,-2.3,-4.35,0.0267,2,~0.2
2019-07-08,VTR,0,-2.14,-4.01,0.038,2,~0.2
2019-07-09,ESNT,0,-1.19,-2.76,0.0716,2,~0.2
2019-07-09,KRC,0,-1.11,0.8,0.0348,2,~0.2
2019-07-09,KIM,0,-1.82,0.05,0.0269,2,~0.2
2019-07-09,AG,1,8.34,26.68,0.0495,2,~0.2
2019-07-09,DOC,0,-2.54,-2.87,0.0271,2,~0.2
2019-07-09,PHM,0,4.97,-4.06,0.0363,2,~0.2
2019-07-09,VTR,0,-3.14,-3.3,0.078,2,~0.2
2019-07-09,B,0,0.37,7.73,0.0385,2,~0.2
2019-07-09,DEI,0,-1.87,-1.97,0.0677,2,~0.2
2019-07-09,VRE,0,-1.68,-3.23,0.0204,2,~0.2
2019-07-10,DEI,0,-3.12,-1.81,0.0385,2,~0.2
2019-07-10,VTR,0,-3.19,-4.21,0.023,2,~0.2
2019-07-10,KIM,0,-2.62,0.59,0.025,2,~0.2
2019-07-10,VRE,0,-2.35,-0.63,0.0172,2,~0.2
2019-07-10,PHM,0,2.54,-5.36,0.0189,2,~0.2
2019-07-10,KRC,0,-1.04,0.56,0.0391,2,~0.2
2019-07-10,ESNT,0,-3.98,-1.33,0.0355,2,~0.2
2019-07-10,BBSI,0,1.39,5.21,0.0345,2,~0.2
2019-07-10,DOC,0,-2.16,-3.97,0.0192,2,~0.2
2019-07-11,DOC,0,0.03,-2.57,0.0275,2,~0.2
2019-07-11,BBSI,0,0.14,3.92,0.0382,2,~0.2
2019-07-11,PHM,0,2.29,-2.54,0.0427,2,~0.2
2019-07-11,ESNT,0,-2.41,-4.19,0.0507,2,~0.2
2019-07-11,KRC,0,1.1,2.26,0.041,2,~0.2
2019-07-12,DOC,0,-2.55,-1.5,0.0209,2,~0.2
2019-07-12,IBP,0,-7.85,-7.67,0.0506,2,~0.2
2019-07-12,WGO,0,0.82,2.51,0.0309,2,~0.2
2019-07-12,KRC,0,-0.97,4.04,0.0523,2,~0.2
2019-07-15,DOC,0,-2.1,-0.71,0.0343,2,~0.2
2019-07-15,KRC,0,0.22,3.75,0.0257,2,~0.2
2019-07-15,WGO,0,-4.93,0.46,0.0492,2,~0.2
2019-07-16,EDU,1,11.32,8.85,0.03,2,~0.2
2019-07-16,KRC,0,1.93,4.65,0.0286,2,~0.2
2019-07-16,WGO,0,-3.79,1.11,0.0465,2,~0.2
2019-07-17,KRC,0,1.61,4.14,0.0536,2,~0.2
2019-07-17,DOC,0,-1.84,-1.9,0.0183,2,~0.2
2019-07-17,WGO,0,1.66,2.68,0.0432,2,~0.2
2019-07-17,EDU,1,11.76,8.8,0.0911,2,~0.2
2019-07-18,EXLS,0,1.75,5.75,0.0306,2,~0.2
2019-07-18,EDU,0,11.57,7.35,0.045,2,~0.2
2019-07-18,KRC,0,1.14,0.62,0.05,2,~0.2
2019-07-18,DOC,0,-2.6,0.34,0.0157,2,~0.2
2019-07-19,EDU,0,8.25,6.36,0.0911,2,~0.2
2019-07-22,CG,0,3.75,-5.35,0.0454,2,~0.2
2019-07-22,CCK,0,4.15,2.76,0.0322,2,~0.2
2019-07-22,EDU,0,6.83,0.75,0.0976,2,~0.2
2019-07-23,MAR,0,0.09,-8.67,0.0196,2,~0.2
2019-07-23,OSK,0,0.19,-9.76,0.0253,2,~0.2
2019-07-23,CG,0,2.83,-2.67,0.0762,2,~0.2
2019-07-23,AVY,0,-0.85,-6.0,0.0433,2,~0.2
2019-07-24,MAR,0,-0.52,-8.56,0.0544,2,~0.2
2019-07-24,OSK,0,-1.16,-11.39,0.058,2,~0.2
2019-07-24,WHR,0,-0.74,-5.49,0.0324,2,~0.2
2019-07-24,EXP,0,-8.24,-6.05,0.0667,2,~0.2
2019-07-25,WHR,0,-4.81,-3.4,0.0651,2,~0.2
2019-07-25,FBIN,0,-5.09,-4.9,0.0317,2,~0.2
2019-07-25,MAR,0,-2.74,-7.38,0.0296,2,~0.2
2019-07-25,OSK,0,-9.82,-10.39,0.0816,2,~0.2
2019-07-26,MAR,0,-3.06,-5.57,0.0478,2,~0.2
2019-07-26,JBL,0,-6.36,-9.51,0.0854,2,~0.2
2019-07-26,NX,0,-0.92,-4.12,0.0297,2,~0.2
2019-07-26,WHR,0,-8.97,-8.29,0.0547,2,~0.2
2019-07-26,GGAL,0,-6.41,2.0,0.0691,2,~0.2
2019-07-26,AVY,0,-5.39,-3.36,0.0371,2,~0.2
2019-07-26,OSK,0,-9.91,-12.48,0.0332,2,~0.2
2019-07-29,JBL,0,-10.69,-10.66,0.0839,2,~0.2
2019-07-29,NBIS,0,-7.63,-7.8,0.032,2,~0.2
2019-07-29,OSK,0,-12.7,-17.23,0.0453,2,~0.2
2019-07-29,WHR,0,-10.64,-9.4,0.0547,2,~0.2
2019-07-29,MAR,0,-7.71,-7.94,0.0356,2,~0.2
2019-07-30,RDN,0,-4.95,-3.84,0.0293,2,~0.2
2019-07-30,MAR,0,-8.75,-5.97,0.0314,2,~0.2
2019-07-30,OSK,0,-9.93,-13.46,0.0655,2,~0.2
2019-07-31,OSK,0,-10.35,-17.66,0.0607,2,~0.2
2019-07-31,ATEN,0,-7.78,-6.86,0.0492,2,~0.2
2019-07-31,Z,0,-0.42,-30.3,0.0268,2,~0.2
2019-07-31,OKE,0,-4.74,-3.38,0.037,2,~0.2
2019-07-31,ZG,0,-0.18,-30.46,0.0191,2,~0.2
2019-08-01,OKE,0,-2.89,-4.28,0.0308,2,~0.2
2019-08-01,ASA,0,6.53,4.92,0.1141,2,~0.2
2019-08-01,ZG,0,-15.42,-30.74,0.0657,2,~0.2
2019-08-01,B,1,7.32,8.5,0.166,2,~0.2
2019-08-02,B,1,7.27,8.75,0.1319,2,~0.2
2019-08-02,OKE,0,-2.73,-2.38,0.0502,2,~0.2
2019-08-02,ASA,0,5.41,3.63,0.0949,2,~0.2
2019-08-06,LGIH,0,0.88,3.58,0.0269,2,~0.2
2019-08-06,ZG,0,-26.32,-29.4,0.0716,2,~0.2
2019-08-07,EFX,0,-0.22,2.83,0.0247,2,~0.2
2019-08-07,LXP,0,4.26,6.49,0.0207,2,~0.2
2019-08-07,LGIH,0,-0.05,6.9,0.0238,2,~0.2
2019-08-07,NEM,0,-3.51,-2.08,0.0325,2,~0.2
2019-08-07,FAF,0,-0.73,3.45,0.0293,2,~0.2
2019-08-08,NEM,0,-1.96,-2.04,0.0243,2,~0.2
2019-08-08,FAF,0,-1.0,0.73,0.0365,2,~0.2
2019-08-08,AIG,0,-5.42,-5.4,0.1171,2,~0.2
2019-08-08,EBAY,0,-4.39,-3.03,0.0227,2,~0.2
2019-08-08,WD,0,-5.3,-1.5,0.0236,2,~0.2
2019-08-08,ALL,0,-3.29,-0.76,0.0206,2,~0.2
2019-08-08,HHH,0,-4.45,-2.47,0.0462,2,~0.2
2019-08-08,HPP,0,-3.73,-2.46,0.092,2,~0.2
2019-08-08,BBSI,0,-3.69,-1.88,0.042,2,~0.2
2019-08-08,ABM,0,-7.44,-6.45,0.0276,2,~0.2
2019-08-08,BOH,0,-2.58,-0.17,0.0537,2,~0.2
2019-08-09,WD,0,-3.66,-5.66,0.0366,2,~0.2
2019-08-09,FAF,0,1.28,0.96,0.0266,2,~0.2
2019-08-09,GGAL,0,-53.52,-61.51,0.1374,2,~0.2
2019-08-09,NEM,0,-1.15,0.69,0.0313,2,~0.2
2019-08-09,BBSI,0,-1.02,-4.99,0.0386,2,~0.2
2019-08-09,CE,0,1.05,-1.74,0.0415,2,~0.2
2019-08-09,HHH,0,-2.58,-4.54,0.0254,2,~0.2
2019-08-09,BOH,0,-0.25,-3.45,0.0814,2,~0.2
2019-08-09,AIG,0,-3.47,-6.7,0.034,2,~0.2
2019-08-12,WD,0,-1.96,-3.99,0.0368,2,~0.2
2019-08-12,FAF,0,0.98,1.19,0.028,2,~0.2
2019-08-13,MCK,0,-1.05,-5.17,0.0434,2,~0.2
2019-08-13,BIO,0,4.36,2.59,0.0278,2,~0.2
2019-08-13,CE,0,0.67,-3.41,0.0206,2,~0.2
2019-08-13,ALL,0,-1.17,-1.73,0.0392,2,~0.2
2019-08-13,LMAT,0,-3.83,-2.31,0.039,2,~0.2
2019-08-13,BOH,0,-0.88,-3.74,0.0896,2,~0.2
2019-08-13,FAF,0,1.59,1.56,0.033,2,~0.2
2019-08-13,NVMI,0,-1.11,-4.66,0.0414,2,~0.2
2019-08-13,WD,0,-2.07,-5.08,0.0176,2,~0.2
2019-08-13,EBAY,0,-2.32,-4.83,0.0295,2,~0.2
2019-08-13,AIG,0,-4.79,-6.02,0.0829,2,~0.2
2019-08-15,FAF,0,1.75,2.33,0.033,2,~0.2
2019-08-16,MTSI,0,-4.91,-1.5,0.0451,2,~0.2
2019-08-16,CE,0,-2.77,2.78,0.021,2,~0.2
2019-08-16,MCK,0,-0.3,-4.83,0.0356,2,~0.2
2019-08-16,BIO,0,1.58,3.12,0.0182,2,~0.2
2019-08-16,FAF,0,-0.31,1.04,0.0221,2,~0.2
2019-08-19,CE,0,-4.52,-0.7,0.0187,2,~0.2
2019-08-19,BIO,0,1.3,0.72,0.0312,2,~0.2
2019-08-19,EBAY,0,-2.45,-1.61,0.0267,2,~0.2
2019-08-19,SITE,0,1.28,-0.51,0.0399,2,~0.2
2019-08-19,FAF,0,0.21,2.06,0.0481,2,~0.2
2019-08-19,NVMI,0,-3.66,-3.24,0.0855,2,~0.2
2019-08-19,MCK,0,0.77,-4.67,0.0288,2,~0.2
2019-08-19,BOH,0,-3.09,-3.08,0.0278,2,~0.2
2019-08-19,MGRC,0,-5.07,-4.52,0.0371,2,~0.2
2019-08-19,HUBB,0,-3.08,-0.13,0.0189,2,~0.2
2019-08-20,SITE,0,0.91,-0.32,0.0522,2,~0.2
2019-08-20,FAF,0,-0.03,2.19,0.0243,2,~0.2
2019-08-20,MCK,0,-4.16,-2.93,0.0464,2,~0.2
2019-08-20,MGRC,0,-5.5,-4.59,0.0427,2,~0.2
2019-08-20,HUBB,0,-3.07,1.54,0.0273,2,~0.2
2019-08-20,CE,0,-4.05,1.86,0.0245,2,~0.2
2019-08-21,HHH,0,-4.2,-3.68,0.0457,2,~0.2
2019-08-21,BLDR,0,-2.35,-2.04,0.0689,2,~0.2
2019-08-21,MCK,0,-5.73,-3.5,0.0228,2,~0.2
2019-08-21,MGRC,0,-4.19,-1.82,0.0339,2,~0.2
2019-08-21,NVMI,0,-5.33,4.25,0.068,2,~0.2
2019-08-21,ICFI,0,-0.37,-4.57,0.0357,2,~0.2
2019-08-21,HUBB,0,-1.28,2.88,0.0261,2,~0.2
2019-08-21,MTSI,0,-7.47,1.68,0.0599,2,~0.2
2019-08-21,EBAY,0,-0.72,1.04,0.0268,2,~0.2
2019-08-21,SITE,0,0.57,0.91,0.0566,2,~0.2
2019-08-21,APO,1,4.39,15.19,0.0587,2,~0.2
2019-08-22,NVMI,0,-3.32,2.01,0.0978,2,~0.2
2019-08-22,ICFI,0,0.46,-5.83,0.0429,2,~0.2
2019-08-22,BOH,0,-0.81,-0.6,0.0329,2,~0.2
2019-08-22,HUBB,0,0.93,4.64,0.0321,2,~0.2
2019-08-22,BLDR,0,-0.82,-2.75,0.0847,2,~0.2
2019-08-22,MTSI,0,-2.48,4.32,0.0892,2,~0.2
2019-08-22,MCK,0,-6.63,-2.82,0.0212,2,~0.2
2019-08-22,ALL,0,-2.18,0.78,0.0262,2,~0.2
2019-08-23,MCK,0,-4.54,-0.73,0.0294,2,~0.2
2019-08-26,MCK,0,-5.39,-2.88,0.0301,2,~0.2
2019-08-26,ICFI,0,-2.51,-7.78,0.0358,2,~0.2
2019-08-27,OR,0,1.78,-5.88,0.0352,2,~0.2
2019-08-28,BBSI,0,-0.24,-2.61,0.0894,2,~0.2
2019-08-28,OR,0,-1.16,-8.13,0.0205,2,~0.2
2019-08-29,FND,0,1.49,1.2,0.1235,2,~0.2
2019-08-29,CE,1,5.65,12.29,0.0337,2,~0.2
2019-08-29,BBSI,0,-1.6,0.25,0.1009,2,~0.2
2019-08-30,FND,0,-2.19,0.22,0.1406,2,~0.2
2019-08-30,CE,1,6.65,9.77,0.0303,2,~0.2
2019-08-30,GIS,0,3.33,1.38,0.0584,2,~0.2
2019-08-30,RPM,0,0.25,-0.68,0.0363,2,~0.2
2019-08-30,CCS,0,-1.49,6.07,0.0575,2,~0.2
2019-09-03,BRX,0,5.68,5.52,0.0536,2,~0.2
2019-09-03,GIS,0,0.42,1.34,0.0375,2,~0.2
2019-09-03,CE,1,10.4,10.99,0.0233,2,~0.2
2019-09-04,GIS,0,0.02,0.41,0.0234,2,~0.2
2019-09-04,RPM,0,0.99,0.73,0.0381,2,~0.2
2019-09-04,BBSI,0,-1.2,1.37,0.1163,2,~0.2
2019-09-04,BRX,0,3.94,3.73,0.0182,2,~0.2
2019-09-04,MTSI,1,14.03,11.25,0.0582,2,~0.2
2019-09-05,RPM,0,1.62,1.68,0.0387,2,~0.2
2019-09-05,BRX,0,3.42,4.26,0.0248,2,~0.2
2019-09-05,BBSI,0,-2.38,0.19,0.0844,2,~0.2
2019-09-05,GIS,0,-0.13,0.42,0.0326,2,~0.2
2019-09-06,GIS,0,-1.8,-1.15,0.0489,2,~0.2
2019-09-11,CEVA,0,-1.66,-4.83,0.0312,2,~0.2
2019-09-11,CCS,0,4.44,4.72,0.073,2,~0.2
2019-09-12,HTO,0,0.44,0.32,0.0236,2,~0.2
2019-09-17,BLKB,0,-5.67,-7.25,0.049,2,~0.2
2019-09-17,TTWO,0,-4.45,-6.11,0.0511,2,~0.2
2019-09-17,TLK,0,-2.81,-2.68,0.0238,2,~0.2
2019-09-18,BLKB,0,-2.24,-6.96,0.0565,2,~0.2
2019-09-20,NEM,0,-3.61,-3.84,0.088,2,~0.2
2019-09-20,FAF,0,0.48,1.58,0.0177,2,~0.2
2019-09-20,NVO,0,-2.47,-3.06,0.0745,2,~0.2
2019-09-20,T,0,-1.27,-1.06,0.0402,2,~0.2
2019-09-23,FAF,0,-0.14,-0.27,0.0147,2,~0.2
2019-09-23,NVO,0,-2.4,-1.96,0.0836,2,~0.2
2019-09-23,T,0,0.64,0.16,0.0214,2,~0.2
2019-09-23,NEM,0,-4.84,-3.99,0.0521,2,~0.2
2019-09-24,GMED,0,-1.84,-3.28,0.0423,2,~0.2
2019-09-24,NEM,0,-6.78,-3.4,0.0558,2,~0.2
2019-09-24,FAF,0,-0.68,-1.86,0.0258,2,~0.2
2019-09-24,NVO,0,-4.5,-2.7,0.0765,2,~0.2
2019-09-25,FAF,0,-2.4,-2.04,0.0175,2,~0.2
2019-09-25,GMED,0,-4.92,-4.65,0.0443,2,~0.2
2019-09-25,NXPI,0,-1.4,-2.09,0.0396,2,~0.2
2019-09-25,LSTR,0,-4.83,-3.63,0.0395,2,~0.2
2019-09-25,FLG,0,-1.72,-0.31,0.0292,2,~0.2
2019-09-25,TG,0,-3.37,-3.22,0.0482,2,~0.2
