date,ticker,name,label,r5,r10,lgbm_score,fold,score_bin
2021-02-05,089980,Sang-A Frontec Co.Ltd,0,-4.97,-17.96,0.1623,3,~0.2
2021-02-08,147760,Microfriend Inc,0,15.3,5.15,0.1341,3,~0.2
2021-02-10,54050,Nongwoobio Co. Ltd,0,1.87,-5.97,0.1337,3,~0.2
2021-02-10,016580,Whanin Pharmaceutical Co. Ltd.,0,6.07,0.79,0.1445,3,~0.2
2021-02-15,004090,Korea Petroleum Industrial Co. Ltd.,1,6.11,63.32,0.129,3,~0.2
2021-02-15,101670,Korea SE Corp,0,-6.23,-10.62,0.1731,3,~0.2
2021-02-15,000760,Rifa Ind,0,-4.52,-7.34,0.1697,3,~0.2
2021-02-15,36710,Simmtech Holdings Co. Ltd,0,-2.72,-10.7,0.1715,3,~0.2
2021-02-15,166090,Hana Materials Inc,1,14.01,13.38,0.1407,3,~0.2
2021-02-16,000760,Rifa Ind,0,-4.24,-8.19,0.1879,3,~0.2
2021-02-16,00279K,AMOREPACIFIC Group,0,1.92,-2.04,0.2116,3,0.2~0.3
2021-02-16,101670,Korea SE Corp,0,-8.33,-8.7,0.1195,3,~0.2
2021-02-16,58470,LEENO Industrial Inc,0,3.03,-1.26,0.169,3,~0.2
2021-02-16,33160,MK Electron Co. Ltd,0,2.15,0.0,0.1834,3,~0.2
2021-02-16,234080,Jw Life Science Corp,0,-8.06,-10.02,0.1971,3,~0.2
2021-02-16,004090,Korea Petroleum Industrial Co. Ltd.,1,5.22,58.26,0.1284,3,~0.2
2021-02-17,36460,Korea Gas Corp.,0,-4.81,-2.62,0.138,3,~0.2
2021-02-17,004980,SungShin Cement Co. Ltd.,0,-8.31,-6.18,0.1224,3,~0.2
2021-02-17,234080,Jw Life Science Corp,0,-8.83,-9.93,0.1743,3,~0.2
2021-02-17,004090,Korea Petroleum Industrial Co. Ltd.,1,-0.43,47.64,0.1665,3,~0.2
2021-02-17,58470,LEENO Industrial Inc,0,-1.13,-2.44,0.159,3,~0.2
2021-02-18,00279K,AMOREPACIFIC Group,0,0.12,-0.84,0.1564,3,~0.2
2021-02-18,58470,LEENO Industrial Inc,0,0.87,-5.87,0.2033,3,0.2~0.3
2021-02-18,33920,Muhak Co. Ltd.,0,-4.94,-5.76,0.1671,3,~0.2
2021-02-19,72990,HCT Co. Ltd,0,-7.0,-16.33,0.1428,3,~0.2
2021-02-19,234080,Jw Life Science Corp,0,-8.41,-9.29,0.1993,3,~0.2
2021-02-19,00279K,AMOREPACIFIC Group,0,-1.33,-2.05,0.2122,3,0.2~0.3
2021-02-19,71090,Histeel,1,29.19,20.1,0.2413,3,0.2~0.3
2021-02-22,00279K,AMOREPACIFIC Group,0,-2.65,-1.81,0.2426,3,0.2~0.3
2021-02-22,120030,Chosun Welding,0,2.7,2.25,0.1589,3,~0.2
2021-02-22,71090,Histeel,1,13.1,19.05,0.1921,3,~0.2
2021-02-23,213420,DukSan Neolux Co.Ltd,0,0.24,-7.27,0.15,3,~0.2
2021-02-23,00279K,AMOREPACIFIC Group,0,-3.89,-4.95,0.2005,3,0.2~0.3
2021-02-23,71090,Histeel,1,13.33,14.29,0.1722,3,~0.2
2021-02-23,002355,Nexen Tire Corp. Pfd. Series 1,0,-2.2,-1.53,0.3228,3,0.3~0.4
2021-02-24,002355,Nexen Tire Corp. Pfd. Series 1,0,-1.37,-0.85,0.1618,3,~0.2
2021-02-25,002355,Nexen Tire Corp. Pfd. Series 1,0,-1.36,-0.68,0.1882,3,~0.2
2021-02-25,36570,NCsoft Corp,0,-4.22,-3.81,0.1619,3,~0.2
2021-02-25,091120,EM-Tech.CO. LTD,0,5.71,7.81,0.1362,3,~0.2
2021-02-25,43150,Value Added Technology Co. Ltd,0,1.14,5.11,0.1844,3,~0.2
2021-02-25,67900,Y-Entec Co. Ltd,0,0.0,-3.46,0.1397,3,~0.2
2021-02-26,002355,Nexen Tire Corp. Pfd. Series 1,0,-0.68,-0.34,0.1617,3,~0.2
2021-02-26,43150,Value Added Technology Co. Ltd,0,1.52,4.56,0.1929,3,~0.2
2021-02-26,67900,Y-Entec Co. Ltd,0,-0.63,-5.02,0.1955,3,~0.2
2021-03-02,43150,Value Added Technology Co. Ltd,0,2.11,6.14,0.1916,3,~0.2
2021-03-02,002355,Nexen Tire Corp. Pfd. Series 1,0,-0.34,-0.17,0.3154,3,0.3~0.4
2021-03-02,105630,Hansae Co,0,2.42,3.38,0.185,3,~0.2
2021-03-03,43150,Value Added Technology Co. Ltd,0,0.95,4.76,0.1922,3,~0.2
2021-03-03,021650,Cubic Korea Inc,0,-10.23,-4.29,0.1649,3,~0.2
2021-03-04,67900,Y-Entec Co. Ltd,0,-5.36,-2.52,0.154,3,~0.2
2021-03-04,43150,Value Added Technology Co. Ltd,0,1.31,5.42,0.1983,3,~0.2
2021-03-05,43150,Value Added Technology Co. Ltd,1,3.93,8.43,0.1998,3,~0.2
2021-03-05,80010,eSang Networks Co.Ltd,0,-1.3,3.25,0.1742,3,~0.2
2021-03-05,67900,Y-Entec Co. Ltd,0,-3.46,-2.83,0.1523,3,~0.2
2021-03-08,43150,Value Added Technology Co. Ltd,0,3.0,7.87,0.1888,3,~0.2
2021-03-08,67900,Y-Entec Co. Ltd,0,-4.42,-1.26,0.1246,3,~0.2
2021-03-08,80010,eSang Networks Co.Ltd,0,-0.26,3.12,0.1431,3,~0.2
2021-03-09,002355,Nexen Tire Corp. Pfd. Series 1,0,0.17,1.55,0.1765,3,~0.2
2021-03-09,43150,Value Added Technology Co. Ltd,0,3.95,5.64,0.2018,3,0.2~0.3
2021-03-10,002355,Nexen Tire Corp. Pfd. Series 1,0,1.2,1.2,0.1545,3,~0.2
2021-03-10,43150,Value Added Technology Co. Ltd,1,3.77,11.89,0.2061,3,0.2~0.3
2021-03-11,002355,Nexen Tire Corp. Pfd. Series 1,0,1.55,-0.34,0.2103,3,0.2~0.3
2021-03-11,205500,KB No4 SPAC,0,26.64,5.71,0.1975,3,~0.2
2021-03-12,004780,Daeryuk Can Co. Ltd,1,3.2,11.11,0.1865,3,~0.2
2021-03-12,002355,Nexen Tire Corp. Pfd. Series 1,0,0.68,0.0,0.1785,3,~0.2
2021-03-15,003960,Sajodaerim Corp.,0,1.95,-2.23,0.1449,3,~0.2
2021-03-15,80010,eSang Networks Co.Ltd,0,3.39,3.13,0.1882,3,~0.2
2021-03-15,63080,GAMEVIL Inc,1,6.32,14.97,0.1574,3,~0.2
2021-03-15,008600,Willbes & Co. Ltd.,0,-2.45,-2.76,0.1424,3,~0.2
2021-03-15,004780,Daeryuk Can Co. Ltd,1,3.74,13.64,0.1764,3,~0.2
2021-03-16,006040,Dongwon Industries Co. Ltd.,0,-2.56,-5.49,0.1798,3,~0.2
2021-03-16,004780,Daeryuk Can Co. Ltd,1,12.59,13.53,0.2123,3,0.2~0.3
2021-03-16,003960,Sajodaerim Corp.,0,2.27,2.56,0.1158,3,~0.2
2021-03-16,213420,DukSan Neolux Co.Ltd,0,8.22,5.05,0.1376,3,~0.2
2021-03-16,105630,Hansae Co,0,4.21,-2.34,0.1676,3,~0.2
2021-03-16,65510,Huvitz Co. Ltd,0,1.38,6.02,0.1466,3,~0.2
2021-03-16,80010,eSang Networks Co.Ltd,0,1.55,1.68,0.1309,3,~0.2
2021-03-16,63080,GAMEVIL Inc,1,9.94,14.97,0.1849,3,~0.2
2021-03-17,241590,Hwaseung Enterprise Co Ltd,1,-2.99,9.25,0.1577,3,~0.2
2021-03-17,64480,BRIDGETEC Corp,0,-0.12,3.26,0.1798,3,~0.2
2021-03-17,65510,Huvitz Co. Ltd,0,0.25,3.57,0.1251,3,~0.2
2021-03-18,213420,DukSan Neolux Co.Ltd,0,13.38,7.28,0.133,3,~0.2
2021-03-18,64480,BRIDGETEC Corp,0,-1.55,4.64,0.2001,3,0.2~0.3
2021-03-18,241590,Hwaseung Enterprise Co Ltd,1,0.0,8.13,0.1567,3,~0.2
2021-03-18,65510,Huvitz Co. Ltd,0,1.11,5.2,0.1491,3,~0.2
2021-03-19,213420,DukSan Neolux Co.Ltd,1,5.72,8.63,0.1529,3,~0.2
2021-03-19,65510,Huvitz Co. Ltd,0,1.23,4.2,0.1177,3,~0.2
2021-03-22,241590,Hwaseung Enterprise Co Ltd,1,11.78,18.73,0.1637,3,~0.2
2021-03-22,65510,Huvitz Co. Ltd,0,1.72,4.8,0.1422,3,~0.2
2021-03-23,105630,Hansae Co,0,-6.28,-7.62,0.175,3,~0.2
2021-03-23,241590,Hwaseung Enterprise Co Ltd,1,9.37,17.52,0.1347,3,~0.2
2021-03-24,105630,Hansae Co,0,-8.24,-5.03,0.1709,3,~0.2
2021-03-25,105630,Hansae Co,0,-8.47,-7.09,0.1384,3,~0.2
2021-03-25,185490,EyeGene Inc,1,-1.38,17.08,0.1878,3,~0.2
2021-03-26,109080,Opticis Company Limited,0,-1.28,1.06,0.227,3,0.2~0.3
2021-04-01,31510,Austem Company Ltd,0,-0.68,0.54,0.2488,3,0.2~0.3
2021-04-01,214450,Pharma Reaserch Prod Co Ltd,0,-3.14,4.86,0.1555,3,~0.2
2021-04-02,214450,Pharma Reaserch Prod Co Ltd,0,-0.43,3.15,0.1431,3,~0.2
2021-04-02,31510,Austem Company Ltd,0,1.78,-1.91,0.1898,3,~0.2
2021-04-02,39440,STI Co. Ltd,0,-3.93,-4.42,0.1576,3,~0.2
2021-04-05,39440,STI Co. Ltd,0,-3.43,-2.94,0.1518,3,~0.2
2021-04-05,214450,Pharma Reaserch Prod Co Ltd,0,1.59,2.6,0.1546,3,~0.2
2021-04-06,185490,EyeGene Inc,1,10.51,56.06,0.1955,3,~0.2
2021-04-06,208890,208890,0,-3.4,-3.22,0.2255,3,0.2~0.3
2021-04-07,185490,EyeGene Inc,1,26.01,52.28,0.2053,3,0.2~0.3
2021-04-07,214450,Pharma Reaserch Prod Co Ltd,0,6.82,6.24,0.1354,3,~0.2
2021-04-08,196700,WAPS Co. Ltd,0,7.55,4.95,0.1777,3,~0.2
2021-04-09,000910,Union Corp.,0,-3.25,-3.25,0.2921,3,0.2~0.3
2021-04-09,214450,Pharma Reaserch Prod Co Ltd,0,3.59,3.59,0.1786,3,~0.2
2021-04-09,196700,WAPS Co. Ltd,1,6.9,10.95,0.1395,3,~0.2
2021-04-12,214450,Pharma Reaserch Prod Co Ltd,0,1.0,6.98,0.1879,3,~0.2
2021-04-13,36800,Nice Information & Telecommunication Inc,0,0.16,4.98,0.1674,3,~0.2
2021-04-13,105630,Hansae Co,0,8.08,2.08,0.2206,3,0.2~0.3
2021-04-14,002700,Shinil Industrial Co. Ltd.,0,1.09,-0.44,0.1379,3,~0.2
2021-04-14,264850,Elensys Co. Ltd.,0,4.47,-1.25,0.1816,3,~0.2
2021-04-15,66900,DAP Corporation,0,10.13,5.51,0.1726,3,~0.2
2021-04-16,208370,Hana Must SPAC 2,0,4.44,-6.14,0.1846,3,~0.2
2021-04-16,66900,DAP Corporation,0,6.55,4.59,0.1846,3,~0.2
2021-04-19,105840,Woojin Inc.,0,2.11,-3.45,0.1628,3,~0.2
2021-04-19,208370,Hana Must SPAC 2,0,0.0,-6.54,0.2065,3,0.2~0.3
2021-04-19,131290,TSE Co. Ltd,0,-1.27,-2.23,0.1451,3,~0.2
2021-04-19,206650,EuBiologics Co. Ltd.,0,-1.86,3.05,0.1394,3,~0.2
2021-04-20,208370,Hana Must SPAC 2,0,0.0,-3.58,0.253,3,0.2~0.3
2021-04-20,131290,TSE Co. Ltd,0,2.42,1.94,0.1869,3,~0.2
2021-04-22,011370,SEOHAN Const. & Eng.co.Ltd,0,-0.56,3.64,0.1875,3,~0.2
2021-04-22,206650,EuBiologics Co. Ltd.,1,8.46,28.6,0.2237,3,0.2~0.3
2021-04-22,208370,Hana Must SPAC 2,0,-3.75,-4.95,0.1977,3,~0.2
2021-04-23,60540,System and Application Technologies Co. Ltd,0,-3.5,5.78,0.2008,3,0.2~0.3
2021-04-23,011370,SEOHAN Const. & Eng.co.Ltd,0,-2.54,7.61,0.1943,3,~0.2
2021-04-23,206650,EuBiologics Co. Ltd.,1,-0.16,51.64,0.2066,3,0.2~0.3
2021-04-26,131290,TSE Co. Ltd,0,-0.97,6.45,0.1714,3,~0.2
2021-04-26,011370,SEOHAN Const. & Eng.co.Ltd,1,-4.19,11.17,0.2681,3,0.2~0.3
2021-04-26,60540,System and Application Technologies Co. Ltd,0,1.76,4.76,0.2307,3,0.2~0.3
2021-04-27,206650,EuBiologics Co. Ltd.,1,2.66,84.69,0.2441,3,0.2~0.3
2021-04-27,084870,TBH Global Co. Ltd.,0,-2.26,3.01,0.1944,3,~0.2
2021-04-28,237880,CLIO Cosmetics Co.Ltd,0,-0.88,-5.26,0.1391,3,~0.2
2021-04-29,121440,GOLFZON NEWDIN HOLDINGS Co. Ltd,1,3.44,19.58,0.1564,3,~0.2
2021-04-29,237880,CLIO Cosmetics Co.Ltd,0,1.57,-2.46,0.1948,3,~0.2
2021-05-03,60540,System and Application Technologies Co. Ltd,0,2.95,2.6,0.1681,3,~0.2
2021-05-03,012630,Hyundai Development Co. Engineering & Construction,1,23.98,14.23,0.1435,3,~0.2
2021-05-03,003070,Kolon Global Corp.,0,7.48,0.39,0.2438,3,0.2~0.3
2021-05-04,006060,Hwaseung Industries Co Ltd,0,8.11,-6.44,0.1897,3,~0.2
2021-05-04,121440,GOLFZON NEWDIN HOLDINGS Co. Ltd,1,15.44,22.15,0.1927,3,~0.2
2021-05-06,46940,Woowon Development Co. Ltd,0,1.25,-4.46,0.1644,3,~0.2
2021-05-06,002460,Hwasung Industrial Co. Ltd.,0,1.85,-6.3,0.1311,3,~0.2
2021-05-06,002990,Kumho Industrial Co. Ltd.,0,0.99,5.94,0.1761,3,~0.2
2021-05-06,121440,GOLFZON NEWDIN HOLDINGS Co. Ltd,1,16.38,18.11,0.2468,3,0.2~0.3
2021-05-06,137950,JC Chemical Co. Ltd,0,0.48,-7.01,0.1901,3,~0.2
2021-05-06,81660,Fila Korea Ltd.,1,19.78,17.61,0.159,3,~0.2
2021-05-06,37330,Inzi Display Co.Ltd,0,-4.98,-7.47,0.1908,3,~0.2
2021-05-06,012630,Hyundai Development Co. Engineering & Construction,1,14.06,10.44,0.1735,3,~0.2
2021-05-06,084870,TBH Global Co. Ltd.,0,1.75,4.25,0.131,3,~0.2
2021-05-06,005160,Dongkuk Industries Co. Ltd,0,-4.6,-10.5,0.2165,3,0.2~0.3
2021-05-07,002460,Hwasung Industrial Co. Ltd.,0,0.73,-6.93,0.2046,3,0.2~0.3
2021-05-07,155660,DSR Corp.,0,-9.11,-11.72,0.2456,3,0.2~0.3
2021-05-07,001450,Hyundai Marine & Fire Insurance Co. Ltd.,0,-0.4,-3.41,0.1272,3,~0.2
2021-05-07,084870,TBH Global Co. Ltd.,0,-0.74,0.0,0.1311,3,~0.2
2021-05-10,005250,Green Cross Holdings Corp.,0,-5.22,-14.18,0.1697,3,~0.2
2021-05-10,084870,TBH Global Co. Ltd.,0,-0.25,3.19,0.1946,3,~0.2
2021-05-10,001450,Hyundai Marine & Fire Insurance Co. Ltd.,0,-4.42,-3.82,0.1517,3,~0.2
2021-05-11,79650,Seosan Corporation,0,-4.0,-3.68,0.1937,3,~0.2
2021-05-11,005250,Green Cross Holdings Corp.,0,-2.51,-13.07,0.1517,3,~0.2
2021-05-11,001450,Hyundai Marine & Fire Insurance Co. Ltd.,0,-5.72,-5.72,0.1551,3,~0.2
2021-05-11,263770,UST Co. Ltd,0,-11.19,-12.45,0.1889,3,~0.2
2021-05-12,263020,DK&D Co.Ltd,0,4.46,0.89,0.2094,3,0.2~0.3
2021-05-13,001450,Hyundai Marine & Fire Insurance Co. Ltd.,0,-5.41,-1.6,0.1641,3,~0.2
2021-05-13,264850,Elensys Co. Ltd.,0,5.08,-1.02,0.185,3,~0.2
2021-05-13,263020,DK&D Co.Ltd,0,-1.33,-3.1,0.2211,3,0.2~0.3
2021-05-14,264850,Elensys Co. Ltd.,0,-6.76,2.87,0.2004,3,0.2~0.3
2021-05-17,196700,WAPS Co. Ltd,1,12.09,11.68,0.1681,3,~0.2
2021-05-18,010130,Korea Zinc Co. Ltd.,0,-5.13,-6.7,0.1414,3,~0.2
2021-05-18,60540,System and Application Technologies Co. Ltd,0,8.11,3.72,0.1629,3,~0.2
2021-05-18,196700,WAPS Co. Ltd,1,14.23,43.9,0.1564,3,~0.2
2021-05-18,016360,Samsung Securities Co. Ltd.,0,1.32,3.08,0.1404,3,~0.2
2021-05-20,60540,System and Application Technologies Co. Ltd,0,0.0,2.16,0.1913,3,~0.2
2021-05-20,010130,Korea Zinc Co. Ltd.,0,-3.53,-5.77,0.1376,3,~0.2
2021-05-20,50860,Asia Technology Co Ltd,1,1.3,11.2,0.1885,3,~0.2
2021-05-21,50860,Asia Technology Co Ltd,1,-0.65,9.73,0.1685,3,~0.2
2021-05-21,60540,System and Application Technologies Co. Ltd,0,0.84,5.89,0.1871,3,~0.2
2021-05-24,60540,System and Application Technologies Co. Ltd,1,-0.17,10.91,0.1809,3,~0.2
2021-05-24,50860,Asia Technology Co Ltd,0,1.43,7.66,0.2238,3,0.2~0.3
2021-05-25,016360,Samsung Securities Co. Ltd.,0,3.17,1.2,0.1368,3,~0.2
2021-05-26,016360,Samsung Securities Co. Ltd.,0,1.74,-1.08,0.1908,3,~0.2
2021-05-26,131290,TSE Co. Ltd,0,-5.62,-5.32,0.1311,3,~0.2
2021-05-27,016360,Samsung Securities Co. Ltd.,0,0.97,-2.59,0.1416,3,~0.2
2021-05-28,016360,Samsung Securities Co. Ltd.,0,0.11,-2.69,0.1823,3,~0.2
2021-06-01,009190,Daiyang Metal Co. Ltd.,1,4.7,19.02,0.1799,3,~0.2
2021-06-01,53050,GSE Co. Ltd,0,0.99,7.14,0.1706,3,~0.2
2021-06-02,009190,Daiyang Metal Co. Ltd.,1,4.99,22.94,0.1382,3,~0.2
2021-06-02,50860,Asia Technology Co Ltd,0,3.73,6.84,0.1573,3,~0.2
2021-06-02,53050,GSE Co. Ltd,0,-0.24,6.57,0.1423,3,~0.2
2021-06-02,003310,Daejoo Inc,1,-1.1,9.38,0.1841,3,~0.2
2021-06-03,239340,ZUM Internet Corp.,0,3.15,-1.42,0.2986,3,0.2~0.3
2021-06-03,002200,Korea Export Packaging Industry Co. Ltd.,0,-4.17,-1.14,0.1644,3,~0.2
2021-06-03,009190,Daiyang Metal Co. Ltd.,1,18.56,15.67,0.1526,3,~0.2
2021-06-03,001530,Dong-Il Corp.,0,-4.21,-1.32,0.1799,3,~0.2
2021-06-04,002200,Korea Export Packaging Industry Co. Ltd.,0,-3.41,-1.7,0.2044,3,0.2~0.3
2021-06-04,024740,Hanil Forging Industrial Co. Ltd,1,3.59,14.02,0.2492,3,0.2~0.3
2021-06-04,53050,GSE Co. Ltd,0,2.72,5.94,0.1668,3,~0.2
2021-06-04,60540,System and Application Technologies Co. Ltd,1,1.59,11.92,0.3451,3,0.3~0.4
2021-06-04,001530,Dong-Il Corp.,0,-2.38,5.82,0.1933,3,~0.2
2021-06-04,239340,ZUM Internet Corp.,1,4.59,9.81,0.1806,3,~0.2
2021-06-07,001530,Dong-Il Corp.,0,-3.46,6.12,0.2571,3,0.2~0.3
2021-06-07,42110,SCD Co. Ltd,1,4.04,15.44,0.2413,3,0.2~0.3
2021-06-08,101530,Haitai Confectionery & Foods Co. Ltd.,0,-3.76,-6.95,0.1821,3,~0.2
2021-06-08,001530,Dong-Il Corp.,1,-3.74,10.16,0.2269,3,0.2~0.3
2021-06-10,78350,Hanyang Digitech Co. Ltd,1,5.05,18.35,0.1413,3,~0.2
2021-06-11,016250,SGC eTEC E&C Co. Ltd,0,-3.46,-7.33,0.1342,3,~0.2
2021-06-14,016250,SGC eTEC E&C Co. Ltd,0,-5.01,-5.29,0.18,3,~0.2
2021-06-14,179290,M.I.TECH Co.Ltd,0,0.38,-2.81,0.1707,3,~0.2
2021-06-15,019180,THN Corp.,0,10.37,6.82,0.1605,3,~0.2
2021-06-15,002100,Kyung Nong Corporation,0,3.66,1.83,0.1597,3,~0.2
2021-06-15,179290,M.I.TECH Co.Ltd,0,2.82,-2.63,0.3016,3,0.3~0.4
2021-06-16,002100,Kyung Nong Corporation,0,-1.5,0.3,0.1416,3,~0.2
2021-06-16,179290,M.I.TECH Co.Ltd,0,0.0,-1.5,0.1586,3,~0.2
2021-06-17,019180,THN Corp.,0,3.24,3.51,0.2027,3,0.2~0.3
2021-06-17,60540,System and Application Technologies Co. Ltd,1,7.22,8.12,0.2071,3,0.2~0.3
2021-06-17,75130,Plantynet Co. Ltd,1,17.61,70.08,0.162,3,~0.2
2021-06-18,75130,Plantynet Co. Ltd,1,27.56,71.48,0.1611,3,~0.2
2021-06-21,243870,243870,0,21.62,5.41,0.226,3,0.2~0.3
2021-06-21,217880,217880,1,15.38,59.83,0.2062,3,0.2~0.3
2021-06-22,243870,243870,0,13.51,5.41,0.1939,3,~0.2
2021-06-22,093640,Tamul Multimedia Co. Ltd,0,-1.71,4.85,0.199,3,~0.2
2021-06-22,005800,Shinyoung Waco,0,-1.18,-3.14,0.3394,3,0.3~0.4
2021-06-23,005387,Hyundai Motor Co. Ltd. Pfd. Series 2,0,-2.13,-4.68,0.1474,3,~0.2
2021-06-23,243870,243870,0,16.22,5.14,0.1859,3,~0.2
2021-06-24,005387,Hyundai Motor Co. Ltd. Pfd. Series 2,0,-1.71,-4.27,0.1458,3,~0.2
2021-06-24,093640,Tamul Multimedia Co. Ltd,0,-0.14,-6.93,0.1595,3,~0.2
2021-06-25,005800,Shinyoung Waco,0,0.0,-7.54,0.2904,3,0.2~0.3
2021-06-25,60980,Halla Holdings Corp.,0,3.57,0.22,0.1966,3,~0.2
2021-06-25,005387,Hyundai Motor Co. Ltd. Pfd. Series 2,0,-2.98,-6.81,0.1473,3,~0.2
2021-06-25,093640,Tamul Multimedia Co. Ltd,0,0.42,-7.15,0.1593,3,~0.2
2021-06-25,43370,PHA Co. Ltd,0,-7.72,-14.29,0.1851,3,~0.2
2021-06-28,093640,Tamul Multimedia Co. Ltd,0,-1.12,-3.21,0.162,3,~0.2
2021-06-28,79430,Hyundai Livart Furniture Co. Ltd.,0,1.02,0.25,0.1456,3,~0.2
2021-06-28,005387,Hyundai Motor Co. Ltd. Pfd. Series 2,0,-2.98,-5.53,0.1384,3,~0.2
2021-06-28,005800,Shinyoung Waco,0,-1.59,-7.97,0.3011,3,0.3~0.4
2021-06-29,005090,Samkwang Glass Co. Ltd.,0,-0.97,-2.7,0.1586,3,~0.2
2021-06-29,79430,Hyundai Livart Furniture Co. Ltd.,0,3.3,1.52,0.1555,3,~0.2
2021-06-29,005670,FOODWELL Co. Ltd,1,19.1,18.53,0.2696,3,0.2~0.3
2021-06-30,019180,THN Corp.,0,-1.15,-7.0,0.205,3,0.2~0.3
2021-06-30,79430,Hyundai Livart Furniture Co. Ltd.,0,2.04,6.36,0.1894,3,~0.2
2021-06-30,005090,Samkwang Glass Co. Ltd.,0,-2.31,-4.33,0.2132,3,0.2~0.3
2021-06-30,093640,Tamul Multimedia Co. Ltd,0,-2.11,-3.94,0.1744,3,~0.2
2021-07-01,093640,Tamul Multimedia Co. Ltd,0,-6.81,-1.11,0.1752,3,~0.2
2021-07-01,79430,Hyundai Livart Furniture Co. Ltd.,0,-1.77,3.03,0.2124,3,0.2~0.3
2021-07-01,005090,Samkwang Glass Co. Ltd.,0,-5.25,-2.86,0.1469,3,~0.2
2021-07-02,093640,Tamul Multimedia Co. Ltd,0,-7.54,-1.12,0.2252,3,0.2~0.3
2021-07-02,79430,Hyundai Livart Furniture Co. Ltd.,0,-1.52,2.28,0.1784,3,~0.2
2021-07-02,019180,THN Corp.,0,-7.79,-5.53,0.2058,3,0.2~0.3
2021-07-05,79430,Hyundai Livart Furniture Co. Ltd.,0,-0.75,1.51,0.1743,3,~0.2
2021-07-05,093640,Tamul Multimedia Co. Ltd,0,-2.12,-2.68,0.1975,3,~0.2
2021-07-06,019180,THN Corp.,0,-5.7,-8.49,0.1656,3,~0.2
2021-07-07,014130,Han Express,0,8.02,0.83,0.2834,3,0.2~0.3
2021-07-07,006890,Tae Kyung Chemical Co. Ltd.,0,4.71,3.93,0.1758,3,~0.2
2021-07-09,006890,Tae Kyung Chemical Co. Ltd.,0,2.84,-2.06,0.2147,3,0.2~0.3
2021-07-12,006890,Tae Kyung Chemical Co. Ltd.,0,11.61,5.8,0.2016,3,0.2~0.3
2021-07-12,024880,Korea Parts & Fasteners Co.Ltd,0,0.99,-2.98,0.2542,3,0.2~0.3
2021-07-13,024880,Korea Parts & Fasteners Co.Ltd,0,-1.37,-3.81,0.1988,3,~0.2
2021-07-13,000810,Samsung Fire & Marine Insurance Co. Ltd.,0,-0.46,-1.38,0.1207,3,~0.2
2021-07-13,179290,M.I.TECH Co.Ltd,0,-3.74,-1.96,0.1954,3,~0.2
2021-07-13,000815,Samsung Fire & Marine Insurance Co. Pfd. Series 1,0,-2.1,-2.7,0.1276,3,~0.2
2021-07-14,59210,Meta Biomed Co. Ltd,0,-8.3,-9.75,0.2248,3,0.2~0.3
2021-07-14,024880,Korea Parts & Fasteners Co.Ltd,0,-3.12,-4.3,0.1976,3,~0.2
2021-07-14,131400,EV Advanced Material Co.Ltd,0,-8.16,-13.1,0.12,3,~0.2
2021-07-14,000815,Samsung Fire & Marine Insurance Co. Pfd. Series 1,0,-0.61,-1.82,0.1135,3,~0.2
2021-07-14,000810,Samsung Fire & Marine Insurance Co. Ltd.,0,-1.61,-0.92,0.1197,3,~0.2
2021-07-14,003720,Sam Young Chem,0,2.74,-7.4,0.2103,3,0.2~0.3
2021-07-15,59210,Meta Biomed Co. Ltd,0,-7.87,-8.6,0.1479,3,~0.2
2021-07-15,008500,Iljeong Ind,0,-0.97,-2.19,0.139,3,~0.2
2021-07-15,024880,Korea Parts & Fasteners Co.Ltd,0,-2.93,-4.1,0.2139,3,0.2~0.3
2021-07-15,000810,Samsung Fire & Marine Insurance Co. Ltd.,0,0.23,-1.59,0.1155,3,~0.2
2021-07-15,000815,Samsung Fire & Marine Insurance Co. Pfd. Series 1,0,0.0,-1.21,0.16,3,~0.2
2021-07-16,000810,Samsung Fire & Marine Insurance Co. Ltd.,0,-1.81,-3.16,0.1329,3,~0.2
2021-07-16,59210,Meta Biomed Co. Ltd,0,-6.03,-10.0,0.1581,3,~0.2
2021-07-16,024880,Korea Parts & Fasteners Co.Ltd,0,-4.25,-7.34,0.1741,3,~0.2
2021-07-16,000815,Samsung Fire & Marine Insurance Co. Pfd. Series 1,0,-1.21,-2.42,0.1224,3,~0.2
2021-07-19,024880,Korea Parts & Fasteners Co.Ltd,0,-3.93,-6.88,0.1468,3,~0.2
2021-07-19,000810,Samsung Fire & Marine Insurance Co. Ltd.,0,-1.61,-0.69,0.1357,3,~0.2
2021-07-19,090850,Ezwelfare Co Ltd,0,-3.54,-3.15,0.1534,3,~0.2
2021-07-19,015860,Iljin Holdings Co. Ltd.,0,-3.07,-3.88,0.2198,3,0.2~0.3
2021-07-20,000810,Samsung Fire & Marine Insurance Co. Ltd.,0,-0.92,0.69,0.1427,3,~0.2
2021-07-20,015860,Iljin Holdings Co. Ltd.,0,0.65,-4.08,0.1923,3,~0.2
2021-07-21,015860,Iljin Holdings Co. Ltd.,0,-2.12,-3.27,0.2005,3,0.2~0.3
2021-07-22,000815,Samsung Fire & Marine Insurance Co. Pfd. Series 1,0,-1.21,-1.21,0.1454,3,~0.2
2021-07-22,000810,Samsung Fire & Marine Insurance Co. Ltd.,0,-1.81,-1.13,0.1252,3,~0.2
2021-07-23,000810,Samsung Fire & Marine Insurance Co. Ltd.,0,-1.38,0.23,0.1305,3,~0.2
