date,ticker,name,market,sector,cap,entry,pivot,cup_depth,handle_depth,cup_days,handle_days,cup_start,cup_end,vol_ratio,vs,rs,score,r1,r3,r5,r10,r15,r20,r30,r40,r50,r60
2014-12-04,039420,KL-Net Corp,KOSDAQ,기타,SmallCap,2565.0,2600.0,33.6,6.2,131,6,2014-05-16,2014-11-27,1.54,True,0.0,47,11.89,9.16,11.89,-2.53,-5.26,15.2,10.53,3.31,1.95,5.85
2015-01-15,039420,KL-Net Corp,KOSDAQ,기타,SmallCap,2915.0,2960.0,33.6,6.9,158,6,2014-05-16,2015-01-08,0.53,False,0.0,47,2.4,-2.74,-3.77,-4.97,-6.86,-3.6,-4.46,-6.0,-7.89,-8.4
2017-08-31,039420,KL-Net Corp,KOSDAQ,기타,SmallCap,3235.0,3325.0,19.5,5.6,151,8,2017-01-10,2017-08-22,0.46,False,10.7,59,1.85,4.64,3.09,-0.62,-4.48,-11.28,-12.98,-11.44,-7.88,-5.41
2017-09-01,039420,KL-Net Corp,KOSDAQ,기타,SmallCap,3295.0,3325.0,19.5,5.6,151,9,2017-01-10,2017-08-22,0.56,False,12.3,59,-0.46,-1.97,-4.25,-2.88,-11.08,-11.53,-13.51,-11.84,-7.44,-7.44
2017-09-04,039420,KL-Net Corp,KOSDAQ,기타,SmallCap,3280.0,3325.0,19.5,5.6,151,10,2017-01-10,2017-08-22,0.6,False,15.6,67,3.2,1.68,-4.12,-0.76,-13.57,-12.2,-12.8,-9.15,-6.25,-6.71
2020-11-06,039420,KL-Net Corp,KOSDAQ,기타,SmallCap,2760.0,2830.0,18.8,7.6,116,8,2020-05-12,2020-10-28,0.57,False,5.4,51,0.36,5.43,7.97,0.91,-1.81,-4.17,0.36,1.81,18.66,37.14
2020-11-09,039420,KL-Net Corp,KOSDAQ,기타,SmallCap,2770.0,2830.0,18.8,7.6,116,9,2020-05-12,2020-10-28,0.65,False,4.3,43,-1.81,2.35,4.51,-1.62,-1.81,-4.33,-1.26,1.62,16.43,42.42
2012-01-06,100700,Sewoon Medical Co. Ltd,KOSDAQ,기타,SmallCap,5650.0,5730.0,42.2,6.6,111,8,2011-07-19,2011-12-27,1.02,False,0.0,40,-9.03,-13.89,-11.5,-14.34,-15.13,-10.27,-11.68,-28.67,-24.87,-34.51
2013-03-29,047310,Powerlogics Co. Ltd,KOSDAQ,기타,SmallCap,5680.0,5830.0,25.4,13.6,160,19,2012-07-11,2013-03-05,0.78,False,0.0,42,0.35,6.87,9.33,7.39,5.63,17.43,8.27,21.13,21.13,1.94
2013-04-01,047310,Powerlogics Co. Ltd,KOSDAQ,기타,SmallCap,5700.0,5830.0,25.4,13.6,160,20,2012-07-11,2013-03-05,0.75,False,0.0,42,2.46,7.19,1.58,11.4,7.89,16.84,7.02,20.18,17.02,7.19
2016-06-01,047310,Powerlogics Co. Ltd,KOSDAQ,기타,SmallCap,4410.0,4480.0,23.8,5.1,146,5,2015-10-21,2016-05-26,1.45,True,10.3,63,-3.97,5.9,-2.49,-9.52,-9.3,-8.05,-2.83,8.16,0.79,0.91
2025-07-08,377740,BioNote Inc.,KOSPI,기타,SmallCap,5240.0,5350.0,18.7,6.4,101,20,2025-01-07,2025-06-11,0.93,False,-6.7,43,0.19,0.19,1.91,0.76,-0.38,-0.57,8.78,6.3,16.41,10.69
2025-09-04,377740,BioNote Inc.,KOSPI,기타,SmallCap,5640.0,5800.0,18.7,5.0,152,10,2025-01-07,2025-08-22,0.5,False,-6.7,43,0.53,9.75,7.09,8.51,4.79,3.19,-1.24,-1.95,-0.89,-0.89
2025-09-05,377740,BioNote Inc.,KOSPI,기타,SmallCap,5670.0,5800.0,18.7,5.0,152,11,2025-01-07,2025-08-22,0.45,False,-7.3,43,7.58,6.88,7.58,9.52,3.0,2.65,-3.17,-1.41,-3.17,-0.53
2017-06-27,000370,Hanwha General,KOSPI,기타,SmallCap,8089.9972,8130.0,16.4,6.8,137,14,2016-11-16,2017-06-08,1.04,False,-2.5,43,4.45,4.7,5.93,15.33,21.26,21.01,33.5,18.05,8.28,-1.85
2024-07-17,000370,Hanwha General,KOSPI,기타,SmallCap,5220.0,5370.0,25.1,5.0,101,5,2024-02-13,2024-07-11,0.93,False,12.1,63,2.49,-2.87,-2.68,8.24,0.19,3.07,8.81,5.56,-6.23,-5.84
2024-07-18,000370,Hanwha General,KOSPI,기타,SmallCap,5350.0,5370.0,25.1,5.0,101,6,2024-02-13,2024-07-11,0.79,False,14.8,63,-4.86,-5.23,-6.92,7.29,-1.87,3.18,9.16,4.49,-7.01,-6.73
2024-07-29,000370,Hanwha General,KOSPI,기타,SmallCap,5210.0,5370.0,25.1,7.3,101,13,2024-02-13,2024-07-11,0.63,False,8.9,55,3.26,10.17,-2.11,5.37,18.81,14.97,7.49,-2.11,2.69,-11.71
2015-12-11,130740,TPC Co. Ltd,KOSDAQ,기타,SmallCap,3385.0,3480.0,24.7,6.6,174,6,2015-03-26,2015-12-04,1.24,False,0.0,47,-6.06,-2.22,0.44,5.91,2.07,-0.15,-4.58,-7.53,-1.92,-0.59
2012-08-16,038950,FINEDIGITAL Inc,KOSDAQ,기타,SmallCap,4185.0,4290.0,21.3,5.1,104,14,2012-02-27,2012-07-27,0.76,False,0.0,47,4.66,5.97,8.72,14.22,43.85,46.48,45.28,69.65,61.29,69.89
2015-02-10,000860,Kangnam Jevisco Co. Ltd.,KOSDAQ,기타,SmallCap,53500.0,54800.0,23.9,5.8,138,8,2014-07-09,2015-01-30,0.51,False,0.0,47,4.3,0.93,-0.37,4.11,-1.12,-9.16,-0.75,1.87,-6.82,-8.69
2015-02-26,000860,Kangnam Jevisco Co. Ltd.,KOSDAQ,기타,SmallCap,55100.0,55800.0,23.9,5.7,146,9,2014-07-09,2015-02-11,0.43,False,0.0,47,1.09,-2.0,-2.54,-11.07,-11.98,-2.0,-0.91,-10.25,-11.62,-9.8
2015-02-27,000860,Kangnam Jevisco Co. Ltd.,KOSDAQ,기타,SmallCap,55700.0,55800.0,23.9,5.7,146,10,2014-07-09,2015-02-11,0.44,False,0.0,47,-3.95,-3.95,-5.03,-12.75,-12.57,-4.67,-2.15,-10.5,-12.3,-9.87
2017-07-10,160980,Cymechs Inc,KOSDAQ,기타,SmallCap,21399.9983,22000.0,26.5,8.6,99,11,2017-01-26,2017-06-26,0.62,False,39.8,79,0.23,3.74,4.44,12.15,0.93,-0.47,-0.47,0.93,-6.07,-5.84
2017-07-11,160980,Cymechs Inc,KOSDAQ,기타,SmallCap,21449.9982,22000.0,26.5,8.6,99,12,2017-01-26,2017-06-26,0.51,False,36.9,79,-0.47,3.5,6.99,7.23,0.23,1.4,0.93,-5.36,-8.16,-8.16
2017-07-12,160980,Cymechs Inc,KOSDAQ,기타,SmallCap,21349.9983,22000.0,26.5,8.6,99,13,2017-01-26,2017-06-26,0.46,False,37.7,79,3.98,4.68,9.37,5.62,3.98,0.0,2.58,-2.58,-9.37,-11.48
2023-09-15,160980,Cymechs Inc,KOSDAQ,기타,SmallCap,16550.0,16800.0,19.3,5.4,144,7,2023-02-09,2023-09-07,1.31,False,2.3,43,-1.33,-4.47,-4.95,-5.56,-4.77,-6.83,-8.52,-8.76,-8.1,-11.6
2023-09-18,160980,Cymechs Inc,KOSDAQ,기타,SmallCap,16330.0,16800.0,19.3,5.4,144,8,2023-02-09,2023-09-07,0.99,False,0.4,43,-1.41,-4.16,-3.18,-4.84,-4.23,-6.06,-7.35,-6.61,-7.59,-11.15
2009-10-06,066590,Woosu AMS Co.Ltd,KOSDAQ,기타,SmallCap,944.9993,970.0,31.8,7.7,99,20,2009-04-20,2009-09-08,0.31,False,0.0,47,0.0,-1.59,0.0,0.53,-5.29,-8.47,-7.94,-7.94,-5.82,-8.47
2011-04-26,066590,Woosu AMS Co.Ltd,KOSDAQ,기타,SmallCap,1429.9989,1450.0,16.5,9.0,113,7,2010-11-03,2011-04-18,2.95,True,0.0,59,0.0,-2.8,-2.1,-3.5,-6.99,-11.19,-11.19,-15.03,-10.84,-8.39
2011-04-27,066590,Woosu AMS Co.Ltd,KOSDAQ,기타,SmallCap,1429.9989,1450.0,16.5,9.0,113,8,2010-11-03,2011-04-18,2.81,True,0.0,59,-1.05,0.0,-1.75,-2.8,-8.39,-10.14,-11.54,-16.08,-11.54,-8.74
2011-04-28,066590,Woosu AMS Co.Ltd,KOSDAQ,기타,SmallCap,1414.999,1450.0,16.5,9.0,113,9,2010-11-03,2011-04-18,2.24,True,0.0,54,-1.77,-1.06,-1.77,-2.12,-8.13,-8.48,-11.66,-17.67,-9.89,-7.77
2011-05-02,066590,Woosu AMS Co.Ltd,KOSDAQ,기타,SmallCap,1429.9989,1450.0,16.5,9.0,113,11,2010-11-03,2011-04-18,1.69,True,0.0,43,-2.1,-2.8,-3.5,-6.29,-11.19,-9.44,-13.99,-13.29,-10.14,-8.04
2020-06-08,066590,Woosu AMS Co.Ltd,KOSDAQ,기타,SmallCap,4270.0,4390.0,44.7,7.9,171,14,2019-09-05,2020-05-20,0.47,False,-7.9,40,-0.94,0.12,-11.71,-7.96,-7.96,-8.43,-5.39,-8.78,-15.34,18.97
2020-06-11,066590,Woosu AMS Co.Ltd,KOSDAQ,기타,SmallCap,4275.0,4390.0,44.7,7.9,171,17,2019-09-05,2020-05-20,0.91,False,-7.6,40,-3.74,-7.02,-10.29,-7.84,-8.19,-8.42,-6.55,-10.53,-20.0,42.46
2023-12-21,141080,LegoChem Biosciences Inc,KOSDAQ,기타,SmallCap,48900.0,49600.0,27.3,6.9,156,14,2023-04-14,2023-12-04,0.83,False,17.6,71,6.34,24.95,32.52,19.84,6.75,7.16,-3.48,14.72,61.55,48.47
2021-01-22,243840,Shin Heung Energy & Electronics Co.Ltd,KOSDAQ,기타,SmallCap,51600.0008,52900.0,26.1,6.0,105,7,2020-08-10,2021-01-14,0.93,False,2.0,47,0.19,-1.94,-7.95,-5.62,-6.4,-10.76,-15.12,-9.3,-6.69,-2.71
2021-01-25,243840,Shin Heung Energy & Electronics Co.Ltd,KOSDAQ,기타,SmallCap,51700.0008,52900.0,26.1,6.0,105,8,2020-08-10,2021-01-14,0.9,False,-1.4,47,-1.74,-4.35,-7.83,-7.45,-7.64,-14.31,-12.57,-9.57,-6.19,-2.51
2018-05-11,024850,PSMC CO. Ltd,KOSDAQ,기타,SmallCap,823.0,843.0,27.7,7.1,118,7,2017-11-08,2018-05-02,0.6,False,6.7,55,-1.58,1.82,-0.12,3.28,-3.52,-2.67,-1.94,-2.79,-2.07,4.25
2018-05-16,024850,PSMC CO. Ltd,KOSDAQ,기타,SmallCap,838.0,843.0,27.7,7.1,118,10,2017-11-08,2018-05-02,1.54,True,17.6,71,5.25,-1.43,-0.95,-6.09,-2.39,-4.65,-3.58,-3.34,1.67,19.93
2008-02-28,072870,MegaStudy Co. Ltd,KOSDAQ,기타,SmallCap,87610.0264,88414.0,15.9,6.5,91,12,2007-09-27,2008-02-13,0.61,False,0.0,43,1.83,0.92,3.98,-12.29,-10.09,0.86,1.22,13.0,9.57,7.86
2008-05-02,072870,MegaStudy Co. Ltd,KOSDAQ,기타,SmallCap,99130.6108,100095.0,32.2,11.4,115,8,2007-11-01,2008-04-22,1.06,False,0.0,44,-6.22,-7.92,-5.19,-5.43,-5.41,-3.22,-11.89,-15.7,-35.54,-34.51
2019-11-08,072870,MegaStudy Co. Ltd,KOSDAQ,기타,SmallCap,13000.0,13300.0,22.1,6.8,149,11,2019-03-20,2019-10-25,0.45,False,22.5,71,0.38,1.15,-3.08,-7.69,-8.08,-8.08,-6.92,-14.23,-7.69,-12.31
2019-11-11,072870,MegaStudy Co. Ltd,KOSDAQ,기타,SmallCap,13050.0,13300.0,22.1,6.8,149,12,2019-03-20,2019-10-25,0.46,False,25.4,79,3.83,-1.92,-4.6,-4.98,-9.2,-9.96,-8.81,-12.26,-9.2,-13.03
2023-03-21,241560,Doosan Bobcat Inc,KOSPI,기타,SmallCap,41350.0,41600.0,25.8,8.4,190,10,2022-05-31,2023-03-08,0.73,False,21.7,71,-1.57,-1.09,2.78,8.1,3.51,14.87,24.3,27.21,35.91,45.83
2023-03-22,241560,Doosan Bobcat Inc,KOSPI,기타,SmallCap,40700.0,41600.0,25.1,8.4,189,11,2022-06-02,2023-03-08,0.72,False,18.2,71,-1.6,0.0,3.93,6.88,13.39,17.2,27.76,28.99,49.63,47.17
2023-03-24,241560,Doosan Bobcat Inc,KOSPI,기타,SmallCap,40900.0,41600.0,23.9,8.4,187,13,2022-06-07,2023-03-08,0.44,False,20.0,71,-0.49,3.42,6.85,2.08,14.18,13.94,24.94,33.25,47.68,37.16
2023-03-27,241560,Doosan Bobcat Inc,KOSPI,기타,SmallCap,40700.0,41600.0,23.5,8.4,185,14,2022-06-09,2023-03-08,0.48,False,20.0,71,4.42,4.42,6.39,3.07,16.58,16.71,23.34,34.64,52.33,41.52
2015-11-27,001460,BYC Co. Ltd,KOSPI,기타,SmallCap,464000.0046,471000.0,29.1,8.0,125,12,2015-05-14,2015-11-12,0.53,False,42.4,79,0.43,1.19,5.5,5.6,-0.11,-0.11,-2.37,9.7,22.63,26.51
2015-11-30,001460,BYC Co. Ltd,KOSPI,기타,SmallCap,466000.0047,471000.0,29.1,8.0,125,13,2015-05-14,2015-11-12,0.59,False,47.6,79,0.86,1.72,7.3,1.39,-2.68,-0.21,-3.11,8.8,25.75,30.47
2015-12-01,001460,BYC Co. Ltd,KOSPI,기타,SmallCap,470000.0047,471000.0,29.1,8.0,125,14,2015-05-14,2015-11-12,0.44,False,47.1,79,-0.11,4.15,5.85,-1.38,-3.51,-2.23,-3.19,8.09,24.68,28.94
2015-12-02,001460,BYC Co. Ltd,KOSPI,기타,SmallCap,469500.0047,471000.0,29.1,8.0,125,15,2015-05-14,2015-11-12,0.52,False,48.4,79,0.96,6.5,5.01,-0.32,-4.15,-5.22,-2.88,12.46,22.9,27.8
2010-11-19,067310,HANA Micron Inc,KOSDAQ,기타,SmallCap,8949.9841,9200.0,22.9,8.5,132,8,2010-04-30,2010-11-10,0.86,False,0.0,47,3.35,-0.11,-3.13,-0.56,11.62,11.73,32.96,36.31,46.37,57.54
2020-01-08,067310,HANA Micron Inc,KOSDAQ,기타,SmallCap,5829.9896,5900.0,39.5,11.0,158,13,2019-04-30,2019-12-18,1.6,True,50.7,73,4.8,3.26,10.81,16.81,4.97,10.12,14.75,11.66,-39.37,-29.5
2018-03-12,240810,Wonik Ips Co. Ltd,KOSDAQ,기타,SmallCap,36500.0,37300.0,18.3,5.5,88,15,2017-10-11,2018-02-19,0.55,False,-23.4,43,1.37,-3.42,-3.01,-8.36,-12.05,-9.32,-7.67,-10.41,-10.0,-10.27
2018-03-13,240810,Wonik Ips Co. Ltd,KOSDAQ,기타,SmallCap,37000.0,37300.0,18.3,5.5,88,16,2017-10-11,2018-02-19,0.51,False,-22.8,43,-2.3,-4.46,-3.78,-12.03,-14.59,-10.41,-11.76,-12.7,-7.7,-7.84
2010-07-09,049070,Intops Co. Ltd,KOSDAQ,기타,SmallCap,21100.0,21700.0,21.2,7.6,193,7,2009-09-22,2010-07-01,0.33,False,0.0,47,0.24,-0.95,1.9,-5.69,-4.5,-7.58,-8.29,-5.92,-4.98,-4.5
2010-07-12,049070,Intops Co. Ltd,KOSDAQ,기타,SmallCap,21150.0,21700.0,19.6,7.6,192,8,2009-09-23,2010-07-01,0.4,False,0.0,43,0.0,-4.02,3.07,-4.26,-5.44,-8.98,-8.51,-6.38,-5.44,-4.73
2010-07-13,049070,Intops Co. Ltd,KOSDAQ,기타,SmallCap,21150.0,21700.0,16.7,7.6,190,9,2009-09-25,2010-07-01,0.45,False,0.0,43,-1.18,1.65,2.36,-6.15,-7.09,-8.27,-8.51,-8.04,-8.75,-4.49
2010-07-16,049070,Intops Co. Ltd,KOSDAQ,기타,SmallCap,21500.0,21700.0,16.7,7.6,188,12,2009-09-29,2010-07-01,1.03,False,0.0,43,1.4,-2.33,-7.44,-6.28,-9.3,-7.91,-9.3,-9.3,-9.3,-3.26
2021-07-15,008500,Iljeong Ind,KOSPI,기타,SmallCap,20550.0,20650.0,39.4,5.3,167,10,2020-10-30,2021-07-02,0.62,False,11.3,59,1.22,1.95,-0.97,-2.19,-3.65,-8.27,-9.49,0.24,0.24,7.3
2013-11-01,035200,PlumbFast Co. Ltd,KOSDAQ,기타,SmallCap,2924.9998,3010.0,26.1,5.8,156,14,2013-02-25,2013-10-15,1.08,False,0.0,47,-0.17,-2.91,-2.05,-1.54,2.91,1.71,0.68,7.69,13.68,-0.34
2013-11-04,035200,PlumbFast Co. Ltd,KOSDAQ,기타,SmallCap,2919.9997,3010.0,26.1,5.8,156,15,2013-02-25,2013-10-15,0.82,False,0.0,47,-2.74,-1.03,-2.4,3.08,2.57,4.45,-0.68,14.55,12.33,3.08
2013-12-26,035200,PlumbFast Co. Ltd,KOSDAQ,기타,SmallCap,2999.9998,3050.0,17.2,5.7,182,18,2013-03-08,2013-12-02,0.78,False,0.0,43,-1.17,11.5,17.33,7.67,4.67,-2.5,0.5,7.0,6.83,2.67
2013-12-27,035200,PlumbFast Co. Ltd,KOSDAQ,기타,SmallCap,2964.9997,3050.0,16.3,5.7,165,19,2013-04-02,2013-12-02,0.91,False,0.0,43,6.24,12.82,16.36,11.64,6.24,-1.18,-0.17,5.23,11.3,4.72
2021-06-03,002200,Korea Export Packaging Industry Co. Ltd.,KOSDAQ,기타,SmallCap,26400.0003,27200.0,15.4,6.4,113,13,2020-11-30,2021-05-17,0.82,False,21.0,67,0.0,-2.08,-4.17,-1.14,-2.65,7.01,18.75,8.9,7.95,3.41
2021-06-04,002200,Korea Export Packaging Industry Co. Ltd.,KOSDAQ,기타,SmallCap,26400.0003,27200.0,15.4,6.4,113,14,2020-11-30,2021-05-17,0.8,False,21.6,67,-1.14,-2.27,-3.41,-1.7,-2.46,5.3,19.13,5.87,3.98,1.52
2011-08-01,021320,KCC Engineering & Construction Co. Ltd,KOSDAQ,기타,SmallCap,51999.9876,53500.0,24.1,5.2,127,7,2011-01-17,2011-07-22,1.1,False,0.0,47,-2.31,-3.85,-8.65,-7.4,-9.71,-5.77,-14.42,-23.08,-25.48,-24.52
2021-01-19,001430,SeAH Besteel Corp.,KOSDAQ,기타,SmallCap,11750.0,12000.0,22.7,5.0,143,8,2020-06-11,2021-01-08,0.69,False,-18.3,47,2.55,8.94,10.64,5.53,22.98,22.98,37.87,43.83,55.74,75.74
2021-02-03,001430,SeAH Besteel Corp.,KOSDAQ,기타,SmallCap,13450.0,13550.0,29.7,9.6,162,6,2020-06-03,2021-01-27,1.25,False,-3.2,47,4.09,8.55,7.43,7.81,9.29,26.39,28.62,39.41,53.53,79.18
2019-11-27,149950,Avatec Co. Ltd,KOSDAQ,기타,SmallCap,8120.0,8310.0,15.9,5.8,99,18,2019-06-11,2019-11-04,0.24,False,29.5,75,0.25,-1.48,-2.34,-4.19,-4.56,-7.27,-6.77,-7.14,-5.17,-8.99
2019-11-28,149950,Avatec Co. Ltd,KOSDAQ,기타,SmallCap,8140.0,8310.0,15.9,5.8,99,19,2019-06-11,2019-11-04,0.29,False,33.6,75,-0.61,-1.72,-2.95,-4.67,-4.91,-7.62,-5.53,-7.99,-5.04,-9.58
2019-11-29,149950,Avatec Co. Ltd,KOSDAQ,기타,SmallCap,8090.0,8310.0,15.9,5.8,99,20,2019-06-11,2019-11-04,0.28,False,33.9,75,-1.11,-1.98,-3.58,-4.7,-4.82,-4.94,-5.93,-7.42,-2.72,-14.34
2026-03-25,149950,Avatec Co. Ltd,KOSDAQ,기타,SmallCap,10400.0,10520.0,16.9,7.0,115,6,2025-09-22,2026-03-18,0.42,False,-33.5,43,-3.75,-3.65,,,,,,,,
2013-06-05,078000,Telcoware Co. Ltd.,KOSDAQ,기타,SmallCap,11450.0,11800.0,20.5,8.5,101,7,2012-12-28,2013-05-28,1.88,True,0.0,52,-0.44,1.31,-10.92,-18.43,-17.03,-14.76,-13.45,-17.03,-15.37,-18.43
2013-06-10,078000,Telcoware Co. Ltd.,KOSDAQ,기타,SmallCap,11550.0,11800.0,20.5,8.5,101,9,2012-12-28,2013-05-28,1.04,False,0.0,47,0.43,-11.69,-17.75,-21.73,-15.5,-15.67,-14.81,-17.23,-16.97,-22.08
2013-06-11,078000,Telcoware Co. Ltd.,KOSDAQ,기타,SmallCap,11600.0,11800.0,20.5,8.5,101,10,2012-12-28,2013-05-28,0.76,False,0.0,47,-1.72,-14.22,-18.62,-22.93,-15.95,-16.38,-16.03,-17.33,-18.97,-20.26
2013-12-23,078000,Telcoware Co. Ltd.,KOSDAQ,기타,SmallCap,12700.0,12900.0,24.7,8.5,133,10,2013-05-28,2013-12-10,0.59,False,0.0,47,-1.57,-9.45,-11.02,-1.97,-3.54,-0.39,9.06,9.45,8.66,18.9
2007-05-18,003800,Ace Bed Company Limited,KOSDAQ,기타,SmallCap,53100.0008,53900.0,17.5,8.2,112,10,2006-11-21,2007-05-07,1.37,False,0.0,43,2.26,-1.13,-0.19,-0.19,1.69,3.58,20.9,10.55,8.29,12.43
2007-06-28,003800,Ace Bed Company Limited,KOSDAQ,기타,SmallCap,53400.0008,55000.0,17.5,6.7,141,8,2006-11-21,2007-06-19,1.09,False,0.0,43,4.87,20.22,20.22,12.55,12.92,10.67,18.91,10.49,9.36,11.61
2010-01-11,003800,Ace Bed Company Limited,KOSDAQ,기타,SmallCap,63100.0009,64900.0,15.8,6.9,110,5,2009-07-29,2010-01-05,1.12,False,0.0,43,0.95,-0.48,0.63,-2.54,-4.91,-5.71,1.43,1.43,6.02,6.81
2010-01-12,003800,Ace Bed Company Limited,KOSDAQ,기타,SmallCap,63700.001,64900.0,15.8,6.9,110,6,2009-07-29,2010-01-05,0.99,False,0.0,43,-0.16,-2.04,-1.41,-3.45,-5.34,-6.59,-2.04,0.0,4.87,3.92
2010-01-13,003800,Ace Bed Company Limited,KOSDAQ,기타,SmallCap,63600.001,64900.0,15.8,6.9,110,7,2009-07-29,2010-01-05,0.72,False,0.0,43,-1.26,-0.16,-1.1,-3.93,-5.66,-5.66,-2.04,0.79,6.13,3.62
2010-01-18,003800,Ace Bed Company Limited,KOSDAQ,기타,SmallCap,63500.001,64900.0,15.8,6.9,110,10,2009-07-29,2010-01-05,0.27,False,0.0,43,-1.1,-1.73,-3.15,-5.51,-6.3,-2.36,0.16,2.2,7.4,2.36
2022-09-06,058860,KTIS Corporation,KOSPI,기타,SmallCap,2860.0,2900.0,17.3,5.0,190,10,2021-11-17,2022-08-24,0.41,False,29.8,75,-0.52,-0.17,-2.45,-2.1,-9.09,-11.36,-15.73,-15.91,-14.86,-8.22
2022-09-07,058860,KTIS Corporation,KOSPI,기타,SmallCap,2845.0,2900.0,17.3,5.0,189,11,2021-11-18,2022-08-24,0.41,False,30.0,75,-1.05,-0.7,-3.16,-2.99,-9.14,-14.24,-14.76,-15.29,-14.24,-9.31
2022-09-08,058860,KTIS Corporation,KOSPI,기타,SmallCap,2815.0,2900.0,17.3,5.0,188,12,2021-11-19,2022-08-24,0.41,False,27.8,75,1.42,-0.89,-3.02,-5.33,-6.93,-12.43,-14.21,-13.5,-7.82,-9.59
2022-09-13,058860,KTIS Corporation,KOSPI,기타,SmallCap,2855.0,2900.0,17.1,5.0,186,13,2021-11-23,2022-08-24,0.79,False,26.9,75,-1.05,-3.5,-0.18,-5.95,-10.51,-16.29,-14.71,-15.06,-10.86,-11.73
2022-09-14,058860,KTIS Corporation,KOSPI,기타,SmallCap,2825.0,2900.0,17.1,5.0,186,14,2021-11-23,2022-08-24,0.78,False,27.9,75,-1.24,-3.36,-2.3,-7.43,-10.09,-13.98,-14.69,-12.74,-9.2,-11.86
2022-09-20,058860,KTIS Corporation,KOSPI,기타,SmallCap,2850.0,2900.0,16.3,5.9,87,18,2022-04-19,2022-08-24,0.55,False,31.0,75,-3.16,-3.16,-5.79,-10.35,-16.14,-15.26,-13.16,-11.4,-7.37,-10.35
2010-03-22,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,1400.0,1400.0,19.4,5.0,163,6,2009-07-21,2010-03-15,1.08,False,0.0,43,-3.21,-10.0,-6.43,-3.57,12.14,22.86,5.0,7.86,5.71,8.57
2011-05-16,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,3635.0,3710.0,32.7,15.0,132,13,2010-10-15,2011-04-26,0.69,False,0.0,42,0.28,-7.84,-13.89,-13.07,-19.67,-20.22,-17.19,-17.88,-10.04,-38.24
2011-05-17,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,3645.0,3710.0,32.7,15.0,132,14,2010-10-15,2011-04-26,0.73,False,0.0,42,-3.16,-8.64,-11.66,-13.31,-22.77,-21.67,-18.79,-16.32,-5.08,-32.78
2013-08-30,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,2515.0,2520.0,17.8,8.5,99,9,2013-03-28,2013-08-20,1.19,False,0.0,43,5.17,3.38,0.6,-0.99,-3.98,-5.96,-6.56,-8.55,-10.93,-9.94
2021-04-01,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,3670.0,3700.0,17.0,8.4,110,11,2020-10-06,2021-03-18,0.93,False,74.2,75,-0.27,7.49,-0.68,0.54,-8.17,0.27,-2.04,-7.77,-0.14,2.59
2021-04-02,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,3660.0,3700.0,17.0,8.4,110,12,2020-10-06,2021-03-18,0.9,False,70.5,75,4.23,4.64,1.78,-1.91,-7.51,0.96,-5.74,-6.97,2.32,2.6
2023-09-11,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,1802.0,1850.0,21.3,5.9,143,5,2023-02-08,2023-09-05,1.29,False,-10.1,47,-0.06,2.0,2.11,-4.05,5.11,8.55,11.27,8.77,8.05,9.88
2023-09-12,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,1801.0,1850.0,21.3,5.9,143,6,2023-02-08,2023-09-05,1.19,False,-9.2,47,-0.5,2.72,0.78,-3.0,4.66,8.38,12.16,8.61,8.44,9.99
2023-09-14,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,1838.0,1850.0,21.3,5.9,143,8,2023-02-08,2023-09-05,1.08,False,-5.7,47,0.65,-1.25,-7.02,-0.54,6.31,2.01,9.63,5.98,7.62,6.09
2023-09-15,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,1850.0,1850.0,21.3,5.9,143,9,2023-02-08,2023-09-05,0.97,False,-5.4,47,-0.54,-2.92,-6.49,1.08,6.59,-2.27,13.24,5.08,7.73,-1.62
2023-09-18,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,1840.0,1850.0,21.3,5.9,143,10,2023-02-08,2023-09-05,0.97,False,-6.4,47,-1.36,-7.12,-6.03,2.93,6.3,-0.54,13.86,5.65,9.78,1.3
2023-09-19,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,1815.0,1850.0,21.3,5.9,143,11,2023-02-08,2023-09-05,0.89,False,-6.6,47,-1.05,-4.68,-3.75,3.86,7.55,1.98,13.5,9.75,10.19,5.12
2023-09-20,031510,Austem Company Ltd,KOSDAQ,기타,SmallCap,1796.0,1850.0,21.3,5.9,143,12,2023-02-08,2023-09-05,0.84,False,-6.7,47,-4.84,-3.73,0.72,7.13,6.79,7.91,14.42,10.47,11.36,5.4
2007-05-23,036580,Farmsco,KOSDAQ,기타,SmallCap,2110.0,2135.0,17.9,5.2,108,11,2006-11-30,2007-05-09,1.03,False,0.0,43,1.9,4.74,9.0,3.08,4.74,-1.18,-0.24,50.0,36.97,17.06
