ticker,name,theme,theme_no
110990,디아이티,2차전지(장비),445
432470,케이엔에스,2차전지(장비),445
290670,대보마그네틱,2차전지(장비),445
267320,나인테크,2차전지(장비),445
114190,강원에너지,2차전지(장비),445
262260,에이프로,2차전지(장비),445
222080,씨아이에스,2차전지(장비),445
251370,와이엠티,아이폰,388
108320,LX세미콘,아이폰,388
053610,프로텍,아이폰,388
009150,삼성전기,아이폰,388
263600,덕우전자,아이폰,388
084850,아이티엠반도체,아이폰,388
192440,슈피겐코리아,아이폰,388
000660,SK하이닉스,아이폰,388
034220,LG디스플레이,아이폰,388
238090,앤디포스,아이폰,388
000670,영풍,아이폰,388
090460,비에이치,아이폰,388
006400,삼성SDI,아이폰,388
005930,삼성전자,아이폰,388
051910,LG화학,아이폰,388
272290,이녹스첨단소재,아이폰,388
011070,LG이노텍,아이폰,388
051370,인터플렉스,아이폰,388
213420,덕산네오룩스,아이폰,388
126700,하이비젼시스템,아이폰,388
227950,엔투텍,반도체 장비,12
217190,제너셈,반도체 장비,12
330860,네패스아크,반도체 장비,12
417840,저스템,반도체 장비,12
058470,리노공업,반도체 장비,12
489790,한화비전,반도체 장비,12
089890,코세스,반도체 장비,12
178320,서진시스템,반도체 장비,12
168360,펨트론,반도체 장비,12
090360,로보스타,반도체 장비,12
042700,한미반도체,반도체 장비,12
140070,서플러스글로벌,반도체 장비,12
382800,지앤비에스 에코,반도체 장비,12
064290,인텍플러스,반도체 장비,12
187870,디바이스,반도체 장비,12
036170,에이치엠넥스,반도체 장비,12
053610,프로텍,반도체 장비,12
425420,티에프이,반도체 장비,12
140860,파크시스템스,반도체 장비,12
451220,아이엠티,반도체 장비,12
053080,케이엔솔,반도체 장비,12
412350,레이저쎌,반도체 장비,12
200470,에이팩트,반도체 장비,12
036930,주성엔지니어링,반도체 장비,12
131290,티에스이,반도체 장비,12
321260,프로이천,반도체 장비,12
256630,포인트엔지니어링,반도체 장비,12
265520,AP시스템,반도체 장비,12
011930,신성이엔지,반도체 장비,12
413630,씨피시스템,반도체 장비,12
396470,워트,반도체 장비,12
029460,케이씨,반도체 장비,12
212710,아이에스티이,반도체 장비,12
452160,제이엔비,반도체 장비,12
183300,코미코,반도체 장비,12
224060,더코디,반도체 장비,12
083310,엘오티베큠,반도체 장비,12
071280,로체시스템즈,반도체 장비,12
045300,성우테크론,반도체 장비,12
067310,하나마이크론,반도체 장비,12
086390,유니테스트,반도체 장비,12
140670,알에스오토메이션,반도체 장비,12
159010,아스플로,반도체 장비,12
403870,HPSP,반도체 장비,12
306620,지아이에스,반도체 장비,12
241790,티이엠씨씨엔에스,반도체 장비,12
217500,러셀,반도체 장비,12
281820,케이씨텍,반도체 장비,12
036810,에프에스티,반도체 장비,12
056190,에스에프에이,반도체 장비,12
081180,쎄크,반도체 장비,12
089790,제이티,반도체 장비,12
090470,제이스로보틱스,반도체 장비,12
092870,엑시콘,반도체 장비,12
041520,이엘씨,반도체 장비,12
232680,라온로보틱스,반도체 장비,12
079370,제우스,반도체 장비,12
264660,씨앤지하이테크,반도체 장비,12
083450,GST,반도체 장비,12
253590,네오셈,반도체 장비,12
065130,탑엔지니어링,반도체 장비,12
348350,위드텍,반도체 장비,12
254120,자비스,반도체 장비,12
037350,성도이엔지,반도체 장비,12
095610,테스,반도체 장비,12
240810,원익IPS,반도체 장비,12
036200,유니셈,반도체 장비,12
089030,테크윙,반도체 장비,12
025560,미래산업,반도체 장비,12
110990,디아이티,반도체 장비,12
036540,SFA반도체,반도체 장비,12
003160,디아이,반도체 장비,12
271830,팸텍,반도체 장비,12
039440,에스티아이,반도체 장비,12
232140,와이씨,반도체 장비,12
098460,고영,반도체 장비,12
045100,한양이엔지,반도체 장비,12
323350,다원넥스뷰,반도체 장비,12
322310,오로스테크놀로지,반도체 장비,12
031980,피에스케이홀딩스,반도체 장비,12
420770,기가비스,반도체 장비,12
348210,넥스틴,반도체 장비,12
319660,피에스케이,반도체 장비,12
030530,원익홀딩스,반도체 장비,12
122640,예스티,반도체 장비,12
160980,싸이맥스,반도체 장비,12
402490,그린리소스,반도체 장비,12
064760,티씨케이,반도체 장비,12
089970,브이엠,반도체 장비,12
084370,유진테크,반도체 장비,12
469610,이노테크,반도체 장비,12
049080,기가레인,반도체 장비,12
039030,이오테크닉스,반도체 장비,12
006260,LS,풍력에너지,188
100130,동국S&C,풍력에너지,188
115530,씨엔플러스,풍력에너지,188
004800,효성,풍력에너지,188
100090,SK오션플랜트,풍력에너지,188
282720,금양그린파워,풍력에너지,188
060370,LS마린솔루션,풍력에너지,188
119500,포메탈,풍력에너지,188
096350,대창솔루션,풍력에너지,188
100660,서암기계공업,풍력에너지,188
013810,스페코,풍력에너지,188
018000,유니슨,풍력에너지,188
112610,씨에스윈드,풍력에너지,188
005490,POSCO홀딩스,풍력에너지,188
297090,씨에스베어링,풍력에너지,188
034020,두산에너빌리티,풍력에너지,188
475150,SK이터닉스,풍력에너지,188
298040,효성중공업,풍력에너지,188
004440,삼일씨엔에스,풍력에너지,188
024880,케이피에프,풍력에너지,188
044490,태웅,풍력에너지,188
306200,세아제강,풍력에너지,188
015760,한국전력,풍력에너지,188
003030,세아제강지주,풍력에너지,188
052690,한전기술,풍력에너지,188
389260,대명에너지,풍력에너지,188
075580,세진중공업,풍력에너지,188
032820,우리기술,풍력에너지,188
054540,삼영엠텍,풍력에너지,188
003070,코오롱글로벌,풍력에너지,188
417200,LS머트리얼즈,풍력에너지,188
101170,우림피티에스,풍력에너지,188
000720,현대건설,풍력에너지,188
229640,LS에코에너지,풍력에너지,188
068790,DMS,풍력에너지,188
005160,동국산업,풍력에너지,188
254490,미래반도체,HBM(고대역폭메모리),536
217190,제너셈,HBM(고대역폭메모리),536
489790,한화비전,HBM(고대역폭메모리),536
168360,펨트론,HBM(고대역폭메모리),536
405100,큐알티,HBM(고대역폭메모리),536
042700,한미반도체,HBM(고대역폭메모리),536
394280,오픈엣지테크놀로지,HBM(고대역폭메모리),536
451220,아이엠티,HBM(고대역폭메모리),536
412350,레이저쎌,HBM(고대역폭메모리),536
097800,윈팩,HBM(고대역폭메모리),536
396470,워트,HBM(고대역폭메모리),536
000660,SK하이닉스,HBM(고대역폭메모리),536
095340,ISC,HBM(고대역폭메모리),536
086390,유니테스트,HBM(고대역폭메모리),536
281820,케이씨텍,HBM(고대역폭메모리),536
033160,엠케이전자,HBM(고대역폭메모리),536
079370,제우스,HBM(고대역폭메모리),536
307750,국전,HBM(고대역폭메모리),536
005930,삼성전자,HBM(고대역폭메모리),536
220260,켐트로스,HBM(고대역폭메모리),536
089030,테크윙,HBM(고대역폭메모리),536
110990,디아이티,HBM(고대역폭메모리),536
003160,디아이,HBM(고대역폭메모리),536
039440,에스티아이,HBM(고대역폭메모리),536
232140,와이씨,HBM(고대역폭메모리),536
424980,마이크로투나노,HBM(고대역폭메모리),536
098460,고영,HBM(고대역폭메모리),536
322310,오로스테크놀로지,HBM(고대역폭메모리),536
031980,피에스케이홀딩스,HBM(고대역폭메모리),536
348210,넥스틴,HBM(고대역폭메모리),536
122640,예스티,HBM(고대역폭메모리),536
112290,와이씨켐,HBM(고대역폭메모리),536
039030,이오테크닉스,HBM(고대역폭메모리),536
352820,하이브,엔터테인먼트,128
173940,에프엔씨엔터,엔터테인먼트,128
458350,에스팀,엔터테인먼트,128
131100,티엔엔터테인먼트,엔터테인먼트,128
036420,콘텐트리중앙,엔터테인먼트,128
043610,KT지니뮤직,엔터테인먼트,128
044480,빌리언스,엔터테인먼트,128
051780,큐로홀딩스,엔터테인먼트,128
046390,삼화네트웍스,엔터테인먼트,128
032800,판타지오,엔터테인먼트,128
012170,아센디오,엔터테인먼트,128
068050,팬엔터테인먼트,엔터테인먼트,128
361570,알비더블유,엔터테인먼트,128
200350,아티스트스튜디오,엔터테인먼트,128
041510,에스엠,엔터테인먼트,128
182360,큐브엔터,엔터테인먼트,128
048550,SM C&C,엔터테인먼트,128
032540,TJ미디어,엔터테인먼트,128
054780,키이스트,엔터테인먼트,128
160550,NEW,엔터테인먼트,128
473980,노머스,엔터테인먼트,128
122870,와이지엔터테인먼트,엔터테인먼트,128
950190,고스트스튜디오,엔터테인먼트,128
253450,스튜디오드래곤,엔터테인먼트,128
035720,카카오,엔터테인먼트,128
369370,블리츠웨이엔터테인먼트,엔터테인먼트,128
035760,CJ ENM,엔터테인먼트,128
047820,초록뱀미디어,엔터테인먼트,128
035900,JYP Ent.,엔터테인먼트,128
376300,디어유,엔터테인먼트,128
078860,스테이지원엔터,엔터테인먼트,128
023530,롯데쇼핑,홈쇼핑,38
007070,GS리테일,홈쇼핑,38
035760,CJ ENM,홈쇼핑,38
003240,태광산업,홈쇼핑,38
057050,현대홈쇼핑,홈쇼핑,38
356680,엑스게이트,보안주(정보),55
184230,SGA솔루션즈,보안주(정보),55
258790,소프트캠프,보안주(정보),55
170790,파이오링크,보안주(정보),55
042510,라온시큐어,보안주(정보),55
290560,파라택시스이더리움,보안주(정보),55
456010,아이씨티케이,보안주(정보),55
286750,나노실리칸첨단소재,보안주(정보),55
197140,디지캡,보안주(정보),55
275630,에스에스알,보안주(정보),55
333050,이노테나,보안주(정보),55
158430,아톤,보안주(정보),55
424760,벨로크,보안주(정보),55
049470,비트플래닛,보안주(정보),55
075130,플랜티넷,보안주(정보),55
079940,가비아,보안주(정보),55
208350,지란지교시큐리티,보안주(정보),55
434480,모니터랩,보안주(정보),55
067920,이글루,보안주(정보),55
053300,한국정보인증,보안주(정보),55
247660,나노씨엠에스,보안주(정보),55
136540,윈스테크넷,보안주(정보),55
263860,지니언스,보안주(정보),55
012750,에스원,보안주(정보),55
317120,라닉스,보안주(정보),55
356890,싸이버원,보안주(정보),55
411080,샌즈랩,보안주(정보),55
053350,이니텍,보안주(정보),55
038680,에스넷,보안주(정보),55
465480,인스피언,보안주(정보),55
192250,케이사인,보안주(정보),55
131090,시큐브,보안주(정보),55
214180,헥토이노베이션,보안주(정보),55
041460,한국전자인증,보안주(정보),55
050960,수산아이앤티,보안주(정보),55
047560,이스트소프트,보안주(정보),55
488280,에스투더블유,보안주(정보),55
391710,코닉오토메이션,보안주(정보),55
053800,안랩,보안주(정보),55
430690,한싹,보안주(정보),55
290270,휴네시온,보안주(정보),55
032190,다우데이타,보안주(정보),55
232830,아이티센피엔에스,보안주(정보),55
291810,핀텔,보안주(정보),55
049480,오픈베이스,보안주(정보),55
203650,드림시큐리티,보안주(정보),55
331740,아우토크립트,보안주(정보),55
150900,파수에이아이,보안주(정보),55
054920,한컴위드,보안주(정보),55
057680,티사이언티픽,보안주(정보),55
059090,미코,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
448280,에코아이,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
025750,한솔홈데코,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
036170,에이치엠넥스,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
008250,이건산업,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
069260,TKG휴켐스,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
004140,동방,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
005090,SGC에너지,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
083420,그린케미칼,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
038870,에코심플렉스,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
220260,켐트로스,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
033530,SJG세종,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
014830,유니드,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
383310,에코프로에이치엔,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
163280,에어레인,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
086520,에코프로,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
093370,후성,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),152
203400,에이비온,코로나19(치료제/백신 개발 등),448
261780,차백신연구소,코로나19(치료제/백신 개발 등),448
101140,인바이오젠,코로나19(치료제/백신 개발 등),448
293780,압타바이오,코로나19(치료제/백신 개발 등),448
011000,진원생명과학,코로나19(치료제/백신 개발 등),448
038530,케이바이오랩스,코로나19(치료제/백신 개발 등),448
348080,큐라티스,코로나19(치료제/백신 개발 등),448
214370,케어젠,코로나19(치료제/백신 개발 등),448
153710,옵티팜,코로나19(치료제/백신 개발 등),448
217730,강스템바이오텍,코로나19(치료제/백신 개발 등),448
378800,샤페론,코로나19(치료제/백신 개발 등),448
185490,아이진,코로나19(치료제/백신 개발 등),448
302440,SK바이오사이언스,코로나19(치료제/백신 개발 등),448
299660,셀리드,코로나19(치료제/백신 개발 등),448
019170,신풍제약,코로나19(치료제/백신 개발 등),448
041960,코미팜,코로나19(치료제/백신 개발 등),448
032300,한국파마,코로나19(치료제/백신 개발 등),448
307750,국전,코로나19(치료제/백신 개발 등),448
109820,진매트릭스,코로나19(치료제/백신 개발 등),448
174900,앱클론,코로나19(치료제/백신 개발 등),448
206650,유바이오로직스,코로나19(치료제/백신 개발 등),448
256840,한국비엔씨,코로나19(치료제/백신 개발 등),448
001060,JW중외제약,코로나19(치료제/백신 개발 등),448
249420,일동제약,코로나19(치료제/백신 개발 등),448
007390,네이처셀,코로나19(치료제/백신 개발 등),448
087010,펩트론,코로나19(치료제/백신 개발 등),448
389470,인벤티지랩,코로나19(치료제/백신 개발 등),448
141080,리가켐바이오,코로나19(치료제/백신 개발 등),448
048410,현대바이오,코로나19(치료제/백신 개발 등),448
080470,성창오토텍,황사/미세먼지,19
037070,파세코,황사/미세먼지,19
045520,크린앤사이언스,황사/미세먼지,19
083550,케이엠,황사/미세먼지,19
187790,나노,황사/미세먼지,19
352700,씨앤투스,황사/미세먼지,19
065950,웰크론,황사/미세먼지,19
066130,하츠,황사/미세먼지,19
079190,케스피온,황사/미세먼지,19
001540,안국약품,황사/미세먼지,19
044340,위닉스,황사/미세먼지,19
071840,롯데하이마트,황사/미세먼지,19
003850,보령,황사/미세먼지,19
002720,국제약품,황사/미세먼지,19
021240,코웨이,황사/미세먼지,19
065510,휴비츠,황사/미세먼지,19
012690,모나리자,황사/미세먼지,19
000520,삼일제약,황사/미세먼지,19
069140,누리플랜,황사/미세먼지,19
001060,JW중외제약,황사/미세먼지,19
089980,상아프론테크,황사/미세먼지,19
068100,케이웨더,황사/미세먼지,19
022100,포스코DX,황사/미세먼지,19
383310,에코프로에이치엔,황사/미세먼지,19
131030,옵투스제약,황사/미세먼지,19
039830,오로라,캐릭터상품,45
317530,에피소드컴퍼니,캐릭터상품,45
066910,손오공,캐릭터상품,45
073570,리튬포어스,캐릭터상품,45
048910,대원미디어,캐릭터상품,45
369370,블리츠웨이엔터테인먼트,캐릭터상품,45
194480,데브시스터즈,캐릭터상품,45
403850,더핑크퐁컴퍼니,캐릭터상품,45
419530,SAMG엔터,캐릭터상품,45
017180,명문제약,낙태/피임,563
260660,알리코제약,낙태/피임,563
204840,지엘팜텍,낙태/피임,563
004310,현대약품,낙태/피임,563
000990,DB하이텍,밸류업(24년 기업가치 제고계획 발표),567
066570,LG전자,밸류업(24년 기업가치 제고계획 발표),567
001430,세아베스틸지주,밸류업(24년 기업가치 제고계획 발표),567
267250,HD현대,밸류업(24년 기업가치 제고계획 발표),567
047050,포스코인터내셔널,밸류업(24년 기업가치 제고계획 발표),567
453340,현대그린푸드,밸류업(24년 기업가치 제고계획 발표),567
330590,롯데리츠,밸류업(24년 기업가치 제고계획 발표),567
402340,SK스퀘어,밸류업(24년 기업가치 제고계획 발표),567
033780,KT&G,밸류업(24년 기업가치 제고계획 발표),567
003550,LG,밸류업(24년 기업가치 제고계획 발표),567
175330,JB금융지주,밸류업(24년 기업가치 제고계획 발표),567
023530,롯데쇼핑,밸류업(24년 기업가치 제고계획 발표),567
030200,KT,밸류업(24년 기업가치 제고계획 발표),567
086790,하나금융지주,밸류업(24년 기업가치 제고계획 발표),567
089860,롯데렌탈,밸류업(24년 기업가치 제고계획 발표),567
139130,iM금융지주,밸류업(24년 기업가치 제고계획 발표),567
006040,동원산업,밸류업(24년 기업가치 제고계획 발표),567
024110,기업은행,밸류업(24년 기업가치 제고계획 발표),567
004170,신세계,밸류업(24년 기업가치 제고계획 발표),567
035600,KG이니시스,밸류업(24년 기업가치 제고계획 발표),567
035250,강원랜드,밸류업(24년 기업가치 제고계획 발표),567
034730,SK,밸류업(24년 기업가치 제고계획 발표),567
105560,KB금융,밸류업(24년 기업가치 제고계획 발표),567
055550,신한지주,밸류업(24년 기업가치 제고계획 발표),567
071320,지역난방공사,밸류업(24년 기업가치 제고계획 발표),567
051900,LG생활건강,밸류업(24년 기업가치 제고계획 발표),567
058650,세아홀딩스,밸류업(24년 기업가치 제고계획 발표),567
037710,광주신세계,밸류업(24년 기업가치 제고계획 발표),567
017800,현대엘리베이터,밸류업(24년 기업가치 제고계획 발표),567
316140,우리금융지주,밸류업(24년 기업가치 제고계획 발표),567
017670,SK텔레콤,밸류업(24년 기업가치 제고계획 발표),567
000660,SK하이닉스,밸류업(24년 기업가치 제고계획 발표),567
095340,ISC,밸류업(24년 기업가치 제고계획 발표),567
267260,HD현대일렉트릭,밸류업(24년 기업가치 제고계획 발표),567
138930,BNK금융지주,밸류업(24년 기업가치 제고계획 발표),567
329180,HD현대중공업,밸류업(24년 기업가치 제고계획 발표),567
091700,파트론,밸류업(24년 기업가치 제고계획 발표),567
064850,에프앤가이드,밸류업(24년 기업가치 제고계획 발표),567
008930,한미사이언스,밸류업(24년 기업가치 제고계획 발표),567
323410,카카오뱅크,밸류업(24년 기업가치 제고계획 발표),567
286940,롯데이노베이트,밸류업(24년 기업가치 제고계획 발표),567
005300,롯데칠성,밸류업(24년 기업가치 제고계획 발표),567
006840,AK홀딩스,밸류업(24년 기업가치 제고계획 발표),567
280360,롯데웰푸드,밸류업(24년 기업가치 제고계획 발표),567
071840,롯데하이마트,밸류업(24년 기업가치 제고계획 발표),567
443060,HD현대마린솔루션,밸류업(24년 기업가치 제고계획 발표),567
001740,SK네트웍스,밸류업(24년 기업가치 제고계획 발표),567
089590,제주항공,밸류업(24년 기업가치 제고계획 발표),567
032640,LG유플러스,밸류업(24년 기업가치 제고계획 발표),567
034220,LG디스플레이,밸류업(24년 기업가치 제고계획 발표),567
234300,에스트래픽,밸류업(24년 기업가치 제고계획 발표),567
005490,POSCO홀딩스,밸류업(24년 기업가치 제고계획 발표),567
010130,고려아연,밸류업(24년 기업가치 제고계획 발표),567
000100,유한양행,밸류업(24년 기업가치 제고계획 발표),567
060980,HL홀딩스,밸류업(24년 기업가치 제고계획 발표),567
138040,메리츠금융지주,밸류업(24년 기업가치 제고계획 발표),567
024720,콜마홀딩스,밸류업(24년 기업가치 제고계획 발표),567
192650,드림텍,밸류업(24년 기업가치 제고계획 발표),567
003490,대한항공,밸류업(24년 기업가치 제고계획 발표),567
009540,HD한국조선해양,밸류업(24년 기업가치 제고계획 발표),567
096770,SK이노베이션,밸류업(24년 기업가치 제고계획 발표),567
004990,롯데지주,밸류업(24년 기업가치 제고계획 발표),567
052690,한전기술,밸류업(24년 기업가치 제고계획 발표),567
051910,LG화학,밸류업(24년 기업가치 제고계획 발표),567
373220,LG에너지솔루션,밸류업(24년 기업가치 제고계획 발표),567
069960,현대백화점,밸류업(24년 기업가치 제고계획 발표),567
020000,한섬,밸류업(24년 기업가치 제고계획 발표),567
031430,신세계인터내셔날,밸류업(24년 기업가치 제고계획 발표),567
272290,이녹스첨단소재,밸류업(24년 기업가치 제고계획 발표),567
016610,DB증권,밸류업(24년 기업가치 제고계획 발표),567
023160,태광,밸류업(24년 기업가치 제고계획 발표),567
002790,아모레퍼시픽홀딩스,밸류업(24년 기업가치 제고계획 발표),567
012330,현대모비스,밸류업(24년 기업가치 제고계획 발표),567
011070,LG이노텍,밸류업(24년 기업가치 제고계획 발표),567
000270,기아,밸류업(24년 기업가치 제고계획 발표),567
241560,두산밥캣,밸류업(24년 기업가치 제고계획 발표),567
036620,감성코퍼레이션,밸류업(24년 기업가치 제고계획 발표),567
003670,포스코퓨처엠,밸류업(24년 기업가치 제고계획 발표),567
195940,HK이노엔,밸류업(24년 기업가치 제고계획 발표),567
003470,유안타증권,밸류업(24년 기업가치 제고계획 발표),567
018250,애경산업,밸류업(24년 기업가치 제고계획 발표),567
032190,다우데이타,밸류업(24년 기업가치 제고계획 발표),567
005440,현대지에프홀딩스,밸류업(24년 기업가치 제고계획 발표),567
006800,미래에셋증권,밸류업(24년 기업가치 제고계획 발표),567
090430,아모레퍼시픽,밸류업(24년 기업가치 제고계획 발표),567
005380,현대차,밸류업(24년 기업가치 제고계획 발표),567
086280,현대글로비스,밸류업(24년 기업가치 제고계획 발표),567
039490,키움증권,밸류업(24년 기업가치 제고계획 발표),567
267270,HD건설기계,밸류업(24년 기업가치 제고계획 발표),567
263020,디케이앤디,밸류업(24년 기업가치 제고계획 발표),567
161000,애경케미칼,밸류업(24년 기업가치 제고계획 발표),567
003100,선광,종합 물류,141
014130,한익스프레스,종합 물류,141
033290,로젠,종합 물류,141
040610,SG&G,종합 물류,141
024800,유성티엔에스,종합 물류,141
009180,한솔로지스틱스,종합 물류,141
000120,CJ대한통운,종합 물류,141
004140,동방,종합 물류,141
002320,한진,종합 물류,141
129260,인터지스,종합 물류,141
124560,태웅로직스,종합 물류,141
009070,KCTC,종합 물류,141
004360,세방,종합 물류,141
032280,삼일,종합 물류,141
086280,현대글로비스,종합 물류,141
465770,STX그린로지스,종합 물류,141
077360,덕산하이메탈,우주항공산업(누리호/인공위성 등),200
347700,스피어,우주항공산업(누리호/인공위성 등),200
001430,세아베스틸지주,우주항공산업(누리호/인공위성 등),200
007660,이수페타시스,우주항공산업(누리호/인공위성 등),200
064350,현대로템,우주항공산업(누리호/인공위성 등),200
047810,한국항공우주,우주항공산업(누리호/인공위성 등),200
462350,이노스페이스,우주항공산업(누리호/인공위성 등),200
000880,한화,우주항공산업(누리호/인공위성 등),200
321370,센서뷰,우주항공산업(누리호/인공위성 등),200
368770,파이버프로,우주항공산업(누리호/인공위성 등),200
012450,한화에어로스페이스,우주항공산업(누리호/인공위성 등),200
272210,한화시스템,우주항공산업(누리호/인공위성 등),200
295310,에이치브이엠,우주항공산업(누리호/인공위성 등),200
354320,알멕,우주항공산업(누리호/인공위성 등),200
474170,루미르,우주항공산업(누리호/인공위성 등),200
451760,컨텍,우주항공산업(누리호/인공위성 등),200
056190,에스에프에이,우주항공산업(누리호/인공위성 등),200
044490,태웅,우주항공산업(누리호/인공위성 등),200
030520,한글과컴퓨터,우주항공산업(누리호/인공위성 등),200
003490,대한항공,우주항공산업(누리호/인공위성 등),200
211270,AP위성,우주항공산업(누리호/인공위성 등),200
042370,비츠로테크,우주항공산업(누리호/인공위성 등),200
294630,서남,우주항공산업(누리호/인공위성 등),200
079550,LIG디펜스앤에어로스페이스,우주항공산업(누리호/인공위성 등),200
010820,퍼스텍,우주항공산업(누리호/인공위성 등),200
225190,LK삼양,우주항공산업(누리호/인공위성 등),200
272290,이녹스첨단소재,우주항공산업(누리호/인공위성 등),200
361390,제노코,우주항공산업(누리호/인공위성 등),200
189300,인텔리안테크,우주항공산업(누리호/인공위성 등),200
089980,상아프론테크,우주항공산업(누리호/인공위성 등),200
488900,비츠로넥스텍,우주항공산업(누리호/인공위성 등),200
045100,한양이엔지,우주항공산업(누리호/인공위성 등),200
274090,켄코아에어로스페이스,우주항공산업(누리호/인공위성 등),200
478340,나라스페이스테크놀로지,우주항공산업(누리호/인공위성 등),200
099320,쎄트렉아이,우주항공산업(누리호/인공위성 등),200
066570,LG전자,공기청정기,112
045520,크린앤사이언스,공기청정기,112
002700,신일전자,공기청정기,112
352700,씨앤투스,공기청정기,112
044340,위닉스,공기청정기,112
021240,코웨이,공기청정기,112
284740,쿠쿠홈시스,공기청정기,112
058610,에스피지,공기청정기,112
005930,삼성전자,공기청정기,112
067170,오텍,공기청정기,112
068100,케이웨더,공기청정기,112
043260,성호전자,공기청정기,112
025770,한국정보통신,면세점,380
004170,신세계,면세점,380
950170,JTC,면세점,380
204620,글로벌텍스프리,면세점,380
214420,토니모리,면세점,380
012630,HDC,면세점,380
069960,현대백화점,면세점,380
008770,호텔신라,면세점,380
004150,한솔홀딩스,폐기물처리,197
011370,서한,폐기물처리,197
060150,인선이엔티,폐기물처리,197
067900,와이엔텍,폐기물처리,197
009410,태영건설,폐기물처리,197
065450,빅텍,자전거,210
123750,알톤,자전거,210
024950,삼천리자전거,자전거,210
205100,엑셈,인터넷은행,343
042510,라온시큐어,인터넷은행,343
131370,알서포트,인터넷은행,343
030200,KT,인터넷은행,343
035600,KG이니시스,인터넷은행,343
053280,예스24,인터넷은행,343
100030,인지소프트,인터넷은행,343
105560,KB금융,인터넷은행,343
067920,이글루,인터넷은행,343
053300,한국정보인증,인터넷은행,343
007070,GS리테일,인터넷은행,343
090850,현대이지웰,인터넷은행,343
323410,카카오뱅크,인터넷은행,343
279570,케이뱅크,인터넷은행,343
016450,한세예스24홀딩스,인터넷은행,343
053350,이니텍,인터넷은행,343
064480,브리지텍,인터넷은행,343
131090,시큐브,인터넷은행,343
115310,인포바인,인터넷은행,343
041460,한국전자인증,인터넷은행,343
030190,NICE평가정보,인터넷은행,343
046440,KG파이낸셜,인터넷은행,343
035720,카카오,인터넷은행,343
052400,코나아이,인터넷은행,343
039290,인포뱅크,인터넷은행,343
005940,NH투자증권,인터넷은행,343
071050,한국금융지주,인터넷은행,343
088350,한화생명,인터넷은행,343
022100,포스코DX,인터넷은행,343
203650,드림시큐리티,인터넷은행,343
054920,한컴위드,인터넷은행,343
432720,퀄리타스반도체,자율주행차,362
066570,LG전자,자율주행차,362
025540,한국단자,자율주행차,362
053450,세코닉스,자율주행차,362
025440,DH오토웨어,자율주행차,362
352910,오비고,자율주행차,362
030200,KT,자율주행차,362
009150,삼성전기,자율주행차,362
050110,캠시스,자율주행차,362
087260,모바일어플라이언스,자율주행차,362
086960,MDS테크,자율주행차,362
092600,앤씨앤,자율주행차,362
064800,포니링크,자율주행차,362
094360,칩스앤미디어,자율주행차,362
105550,엣지파운드리,자율주행차,362
017670,SK텔레콤,자율주행차,362
000660,SK하이닉스,자율주행차,362
084730,팅크웨어,자율주행차,362
054450,텔레칩스,자율주행차,362
388790,라이콤,자율주행차,362
370090,퓨런티어,자율주행차,362
317120,라닉스,자율주행차,362
013570,디와이,자율주행차,362
077500,유니퀘스트,자율주행차,362
082210,옵트론텍,자율주행차,362
088800,에이스테크,자율주행차,362
118990,모트렉스,자율주행차,362
056080,유진로봇,자율주행차,362
204320,HL만도,자율주행차,362
464080,에스오에스랩,자율주행차,362
424960,스마트레이더시스템,자율주행차,362
123410,코리아에프티,자율주행차,362
003620,KG모빌리티,자율주행차,362
038950,파인디지털,자율주행차,362
071670,에이테크솔루션,자율주행차,362
208860,다산디엠씨,자율주행차,362
192650,드림텍,자율주행차,362
298830,슈어소프트테크,자율주행차,362
142210,유니트론텍,자율주행차,362
039290,인포뱅크,자율주행차,362
005930,삼성전자,자율주행차,362
396270,넥스트칩,자율주행차,362
053700,삼보모터스,자율주행차,362
097520,엠씨넥스,자율주행차,362
012330,현대모비스,자율주행차,362
011070,LG이노텍,자율주행차,362
000270,기아,자율주행차,362
437730,삼현,자율주행차,362
271830,팸텍,자율주행차,362
125490,한라캐스트,자율주행차,362
126700,하이비젼시스템,자율주행차,362
035420,NAVER,자율주행차,362
005380,현대차,자율주행차,362
307950,현대오토에버,자율주행차,362
331740,아우토크립트,자율주행차,362
214430,아이쓰리시스템,자율주행차,362
038880,아이에이,자율주행차,362
