ticker,name,exchange,sector,cap,cur,rs,trend_ok,pattern_ok,signal,score,rf_score,reason,pivot,cup_depth,handle_depth,vol_ratio,cup_days,handle_days,pct_from_pivot,safety,watching
TPG,TPG Inc,NASDAQ,Financial Services,LargeCap,53.18,1.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TPL,Texas Pacific Land Trust,NYSE,Energy,LargeCap,373.18,-42.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
TPR,Tapestry Inc,NYSE,Consumer Cyclical,LargeCap,131.72,-2.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
TPRY,Tidal Trust III,NYSE ARCA,nan,nan,19.11,-3.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
TR,Tootsie Roll Industries Inc,NYSE,Consumer Defensive,MidCap,41.25,-8.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRAD-UN,APEX Tech Acquisition Inc.,NYSE,Financial Services,nan,10.31,-0.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRC,Tejon Ranch Co,NYSE,Industrials,SmallCap,16.53,-17.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRDA,Entrada Therapeutics Inc,NASDAQ,Healthcare,SmallCap,7.78,0.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
TREE,Lendingtree Inc,NASDAQ,Financial Services,SmallCap,31.22,-38.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
TREX,Trex Company Inc,NYSE,Industrials,MidCap,48.29,8.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRGP,Targa Resources Inc,NYSE,Energy,LargeCap,297.09,31.5,True,False,False,64,,패턴 미감지,,,,,,,,,
TRGSU,TRG Latin America Acquisitions Corp. Units,NASDAQ,Financial Services,nan,10.06,-1.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRI,Thomson Reuters Corporation Common Shares,NASDAQ,Industrials,LargeCap,104.95,-10.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRIN,Trinity Capital Inc,NASDAQ,Financial Services,SmallCap,18.13,3.4,True,False,False,32,,패턴 미감지,,,,,,,,,
TRINI,Trinity Capital Inc. 7.875% Notes Due 2029,NASDAQ,nan,nan,25.29,-11.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRIP,TripAdvisor Inc,NASDAQ,Consumer Cyclical,SmallCap,10.4,-22.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRMB,Trimble Inc,NASDAQ,Technology,LargeCap,59.25,-20.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRMD,Torm PLC Class A,NASDAQ,Energy,MidCap,30.97,7.5,True,False,False,40,,패턴 미감지,,,,,,,,,
TRMK,Trustmark Corporation,NASDAQ,Financial Services,MidCap,46.51,1.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRN,Trinity Industries Inc,NYSE,Industrials,MidCap,29.62,-14.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRNO,Terreno Realty Corporation,NYSE,Real Estate,MidCap,68.59,-1.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRNS,Transcat Inc,NASDAQ,Industrials,SmallCap,91.77,22.9,True,True,False,64,,대기중(피벗미돌파),97.76,44.8,6.9,0.83,308.0,6.0,-6.1,safe,True
TRON,Tron Inc.,NASDAQ,Consumer Cyclical,SmallCap,1.62,-29.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
TROT,Invesco Exchange-Traded Fund Trust II,NYSE ARCA,nan,nan,24.64,-1.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
TROW,T. Rowe Price Group Inc,NASDAQ,Financial Services,LargeCap,112.23,0.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TROX,Tronox Holdings PLC,NYSE,Basic Materials,SmallCap,5.73,-1.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRP,TC Energy Corp,NYSE,Energy,LargeCap,62.37,-8.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRS,TriMas Corporation,NASDAQ,Consumer Cyclical,SmallCap,38.53,-6.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRST,TrustCo Bank Corp NY,NASDAQ,Financial Services,SmallCap,56.5,19.7,True,False,False,56,,패턴 미감지,,,,,,,,,
TRTX,TPG RE Finance Trust Inc,NYSE,Real Estate,SmallCap,7.92,-18.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRU,TransUnion,NYSE,Financial Services,LargeCap,83.54,-0.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRUP,Trupanion Inc,NASDAQ,Financial Services,SmallCap,31.1,-2.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
TRV,The Travelers Companies Inc,NYSE,Financial Services,LargeCap,362.22,12.6,True,False,False,48,,패턴 미감지,,,,,,,,,
TRVI,Trevi Therapeutics  Inc,NASDAQ,Healthcare,SmallCap,18.81,63.3,True,False,False,64,,패턴 미감지,,,,,,,,,
TRX,Tanzanian Royalty Exploration Corp,NYSE MKT,Basic Materials,SmallCap,1.15,48.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TS,Tenaris SA ADR,NYSE,Energy,LargeCap,53.09,-0.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
TSAT,Telesat Corp,NASDAQ,Technology,MidCap,46.09,39.0,True,False,False,64,,패턴 미감지,,,,,,,,,
TSBK,Timberland Bancorp Inc,NASDAQ,Financial Services,SmallCap,46.01,15.0,True,False,False,56,,패턴 미감지,,,,,,,,,
TSCO,Tractor Supply Company,NASDAQ,Consumer Cyclical,LargeCap,35.44,-28.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
TSEM,Tower Semiconductor Ltd,NASDAQ,Technology,LargeCap,226.46,96.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
TSHA,Taysha Gene Therapies Inc,NASDAQ,Healthcare,SmallCap,6.43,39.1,True,False,False,64,,패턴 미감지,,,,,,,,,
TSLA,Tesla Inc,NASDAQ,Consumer Cyclical,MegaCap,351.12,-21.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TSLX,Sixth Street Specialty Lending Inc,NYSE,Financial Services,SmallCap,18.7,-14.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
TSM,Taiwan Semiconductor Manufacturing,NYSE,Technology,MegaCap,412.09,17.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
TSN,Tyson Foods Inc,NYSE,Consumer Defensive,LargeCap,58.55,-15.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
TSSI,"TSS, Inc. Common Stock",NASDAQ,Technology,SmallCap,9.14,-20.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
TT,Trane Technologies plc,NYSE,Industrials,LargeCap,455.48,-7.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTAM,Titan America SA,NYSE,Basic Materials,MidCap,15.19,-15.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTAN,"ServiceTitan, Inc. Class A Common Stock",NASDAQ,Technology,MidCap,95.02,18.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTC,Toro Co,NYSE,Industrials,MidCap,97.43,4.9,True,False,False,32,,패턴 미감지,,,,,,,,,
TTD,Trade Desk Inc,NASDAQ,Communication Services,LargeCap,13.54,-62.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTE,TotalEnergies SE ADR,NYSE,Energy,LargeCap,90.07,7.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTEK,Tetra Tech Inc,NASDAQ,Industrials,MidCap,36.6,2.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTGT,"TechTarget, Inc. Common Stock",NASDAQ,Technology,SmallCap,3.82,-35.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTI,Tetra Technologies Inc,NYSE,Industrials,SmallCap,7.48,-12.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTMI,TTM Technologies Inc,NASDAQ,Technology,LargeCap,116.38,33.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
TTWO,Take-Two Interactive Software Inc,NASDAQ,Communication Services,LargeCap,237.04,-6.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
TU,Telus Corp,NYSE,Communication Services,LargeCap,10.03,-37.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
TUYA,Tuya Inc ADR,NYSE,Technology,SmallCap,1.8,-26.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
TV,Grupo Televisa SAB ADR,NYSE,Communication Services,SmallCap,2.72,-14.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
TVA,Texas Ventures Acquisition III Corp,NASDAQ,Financial Services,SmallCap,10.54,-11.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
TVACU,Texas Ventures Acquisition III Corp Unit,NASDAQ,Financial Services,nan,10.71,-13.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
TVACW,Thayer Ventures Acquisition Corporation,NASDAQ,nan,nan,0.34,-13.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
TVAIU,Thayer Ventures Acquisition Corporation II,NASDAQ,Financial Services,nan,10.5,-9.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
TVGNW,Tevogen Bio Holdings Inc,NASDAQ,nan,nan,0.05,-1.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TVTX,Travere Therapeutics Inc,NASDAQ,Healthcare,MidCap,65.96,106.6,True,False,False,64,,패턴 미감지,,,,,,,,,
TW,Tradeweb Markets Inc,NASDAQ,Financial Services,LargeCap,103.3,-20.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
TWI,Titan International Inc,NYSE,Industrials,SmallCap,6.53,-30.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
TWLO,Twilio Inc,NYSE,Technology,LargeCap,221.87,55.6,True,False,False,64,,패턴 미감지,,,,,,,,,
TWO,Two Harbors Investments Corp,NYSE,Real Estate,SmallCap,12.01,-2.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
TWOD,Two Harbors Investment Corp.,NYSE,nan,nan,25.44,-11.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
TWST,Twist Bioscience Corp,NASDAQ,Healthcare,MidCap,142.39,260.2,True,False,False,64,,패턴 미감지,,,,,,,,,
TX,Ternium SA ADR,NYSE,Basic Materials,MidCap,54.0,25.4,True,False,False,64,,패턴 미감지,,,,,,,,,
TXG,10X Genomics Inc,NASDAQ,Healthcare,MidCap,62.19,229.4,True,False,False,64,,패턴 미감지,,,,,,,,,
TXN,Texas Instruments Incorporated,NASDAQ,Technology,MegaCap,267.45,10.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
TXNM,"TXNM Energy, Inc.",NYSE,Utilities,MidCap,57.6,-12.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
TXO,"MorningStar Partners, L.P.",NYSE,Energy,SmallCap,13.9,-5.6,True,False,False,32,,패턴 미감지,,,,,,,,,
TXRH,Texas Roadhouse Inc,NASDAQ,Consumer Cyclical,LargeCap,202.93,3.6,True,False,False,32,,패턴 미감지,,,,,,,,,
TXT,Textron Inc,NYSE,Industrials,LargeCap,86.29,-11.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
TY,Tri Continental Closed Fund,NYSE,Financial Services,SmallCap,35.68,-5.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
TYG,Tortoise Energy Infrastructure Closed Fund,NYSE,Financial Services,SmallCap,44.6,-13.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
TYGO,Tigo Energy Inc.,NASDAQ,Technology,SmallCap,1.14,-62.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
TYHOY,Toyota Tsusho Corp,NYSE,Industrials,LargeCap,22.5,11.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
TYL,Tyler Technologies Inc,NYSE,Technology,LargeCap,346.88,-18.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
TYRA,Tyra Biosciences Inc,NASDAQ,Healthcare,SmallCap,26.81,24.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
U,Unity Software Inc,NYSE,Technology,LargeCap,47.11,62.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
UA,Under Armour Inc C,NYSE,Consumer Cyclical,MidCap,5.13,-10.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
UAA,Under Armour Inc A,NYSE,Consumer Cyclical,MidCap,5.25,-11.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
UAC-UN,United Acquisition Corp. I,NYSE,nan,nan,10.17,-2.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
UAC-WT,UAC-WS,AMEX,nan,nan,0.6,0.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
UAL,United Airlines Holdings Inc,NASDAQ,Industrials,LargeCap,115.78,5.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
UAMY,United States Antimony Corporation,NYSE MKT,Basic Materials,SmallCap,5.73,-25.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
UAN,CVR Partners LP,NYSE,Basic Materials,SmallCap,122.27,3.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
UBER,Uber Technologies Inc,NYSE,Technology,LargeCap,78.04,-14.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
UBS,UBS Group AG,NYSE,Financial Services,LargeCap,53.13,13.6,True,False,False,48,,패턴 미감지,,,,,,,,,
UBSI,United Bankshares Inc,NASDAQ,Financial Services,MidCap,47.69,7.8,True,False,False,40,,패턴 미감지,,,,,,,,,
UCB,"United Community Banks, Inc.",NYSE,Financial Services,MidCap,35.75,0.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
UCTT,Ultra Clean Holdings Inc,NASDAQ,Technology,MidCap,75.01,83.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
UDR,UDR Inc,NYSE,Real Estate,LargeCap,37.51,-10.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
UE,Urban Edge Properties,NYSE,Real Estate,MidCap,21.7,-5.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
UEC,Uranium Energy Corp,NYSE MKT,Energy,MidCap,11.63,-15.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
UFCS,United Fire Group Inc,NASDAQ,Financial Services,SmallCap,52.79,24.0,True,False,False,56,,패턴 미감지,,,,,,,,,
UFPI,Ufp Industries Inc,NASDAQ,Basic Materials,MidCap,90.42,-11.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
UFPT,UFP Technologies Inc,NASDAQ,Healthcare,SmallCap,312.84,29.5,True,False,False,64,,패턴 미감지,,,,,,,,,
UGI,UGI Corporation,NYSE,Utilities,MidCap,38.55,-2.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
UGP,Ultrapar Participacoes SA ADR,NYSE,Energy,MidCap,6.55,32.9,True,False,False,64,,패턴 미감지,,,,,,,,,
UHAL,U-Haul Holding Company,NYSE,Industrials,MidCap,72.67,29.1,True,False,False,64,,패턴 미감지,,,,,,,,,
UHAL-B,U-Haul Holding Company,NYSE,Industrials,MidCap,63.92,23.4,True,False,False,56,,패턴 미감지,,,,,,,,,
UHS,Universal Health Services Inc,NYSE,Healthcare,LargeCap,172.33,-20.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
UHT,Universal Health Realty Income Trust,NYSE,Real Estate,SmallCap,41.1,-11.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
UI,Ubiquiti Networks Inc,NYSE,Technology,LargeCap,590.68,-3.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
UL,Unilever PLC ADR,NYSE,Consumer Defensive,LargeCap,63.18,-8.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
ULCC,Frontier Group Holdings Inc,NASDAQ,Industrials,SmallCap,5.99,22.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
ULH,Universal Logistics Holdings Inc,NASDAQ,Industrials,SmallCap,19.77,13.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
ULS,UL Solutions Inc.,NYSE,Industrials,LargeCap,76.04,-22.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
ULTA,Ulta Beauty Inc,NASDAQ,Consumer Cyclical,LargeCap,527.85,-11.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
UMAC,"Unusual Machines, Inc.",NYSE MKT,Technology,SmallCap,28.3,130.8,True,False,False,64,,패턴 미감지,,,,,,,,,
UMBF,UMB Financial Corporation,NASDAQ,Financial Services,MidCap,146.1,10.2,True,False,False,48,,패턴 미감지,,,,,,,,,
UMC,United Microelectronics,NYSE,Technology,LargeCap,18.12,70.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
UMH,UMH Properties Inc,NYSE,Real Estate,SmallCap,16.56,-4.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
UNF,Unifirst Corporation,NYSE,Industrials,MidCap,289.35,26.9,True,False,False,64,,패턴 미감지,,,,,,,,,
UNFI,United Natural Foods Inc,NYSE,Consumer Defensive,MidCap,46.79,11.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
UNH,UnitedHealth Group Incorporated,NYSE,Healthcare,MegaCap,388.61,6.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
UNIT,Uniti Group Inc,NASDAQ,Real Estate,MidCap,10.33,17.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
UNM,Unum Group,NYSE,Financial Services,LargeCap,87.64,3.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
UNMA,Unum Group,NYSE,nan,MidCap,21.49,-19.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
UNP,Union Pacific Corporation,NYSE,Industrials,LargeCap,301.8,11.5,True,False,False,48,,패턴 미감지,,,,,,,,,
UNTY,Unity Bancorp Inc,NASDAQ,Financial Services,SmallCap,59.11,4.1,True,False,False,32,,패턴 미감지,,,,,,,,,
UPB,"Upstream Bio, Inc.",NASDAQ,Healthcare,SmallCap,7.51,-43.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
UPBD,Upbound Group Inc.,NASDAQ,Technology,SmallCap,19.5,-9.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
UPS,United Parcel Service Inc,NYSE,Industrials,LargeCap,102.86,-6.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
UPST,Upstart Holdings Inc,NASDAQ,Financial Services,MidCap,30.6,-21.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
UPWK,Upwork Inc,NASDAQ,Communication Services,SmallCap,8.69,-34.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
URBN,Urban Outfitters Inc,NASDAQ,Consumer Cyclical,MidCap,74.38,-3.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
URG,Ur Energy Inc,NYSE MKT,Energy,SmallCap,1.4,-8.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
URGN,UroGen Pharma Ltd,NASDAQ,Healthcare,SmallCap,50.29,97.2,True,False,False,64,,패턴 미감지,,,,,,,,,
URI,United Rentals Inc,NYSE,Industrials,LargeCap,1117.04,13.8,True,False,False,48,,패턴 미감지,,,,,,,,,
UROY,Uranium Royalty Corp,NASDAQ,Energy,SmallCap,4.19,12.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
USAC,USA Compression Partners LP,NYSE,Energy,MidCap,26.85,-9.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
USAR,"USA Rare Earth, Inc.",NASDAQ,Basic Materials,MidCap,18.09,-10.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
USAS,Americas Silver Corp,NYSE MKT,Basic Materials,MidCap,5.39,91.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
USB,U.S. Bancorp,NYSE,Financial Services,LargeCap,62.82,11.5,True,False,False,48,,패턴 미감지,,,,,,,,,
USCB,US Century Bank,NASDAQ,Financial Services,SmallCap,22.37,12.2,True,False,False,48,,패턴 미감지,,,,,,,,,
USFD,US Foods Holding Corp,NYSE,Consumer Defensive,LargeCap,107.52,22.3,True,False,False,56,,패턴 미감지,,,,,,,,,
USLM,United States Lime & Minerals Inc,NASDAQ,Basic Materials,MidCap,119.44,-1.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
USNA,USANA Health Sciences Inc,NYSE,Consumer Defensive,SmallCap,13.25,-46.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
USPH,US Physicalrapy Inc,NYSE,Healthcare,SmallCap,79.21,-0.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
UTHR,United Therapeutics Corporation,NASDAQ,Healthcare,LargeCap,529.14,4.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
UTI,Universal Technical Institute Inc,NYSE,Consumer Defensive,MidCap,24.3,-33.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
UTL,UNITIL Corporation,NYSE,Utilities,SmallCap,54.0,-2.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
UTZ,Utz Brands Inc,NYSE,Consumer Defensive,SmallCap,14.15,42.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
UUUU,Energy Fuels Inc,NYSE MKT,Energy,MidCap,14.85,-7.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
UVE,Universal Insurance Holdings Inc,NYSE,Financial Services,SmallCap,42.23,18.3,True,False,False,56,,패턴 미감지,,,,,,,,,
UVSP,Univest Corporation Pennsylvania,NASDAQ,Financial Services,SmallCap,41.67,10.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
UVV,Universal Corporation,NYSE,Consumer Defensive,SmallCap,45.19,-27.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
UWMC,UWM Holdings Corp,NYSE,Financial Services,MidCap,1.49,-73.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
UWMC-WS,UWMC-WS,NYSE,nan,nan,1.44,-74.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
UXIN,Uxin Ltd,NASDAQ,Consumer Cyclical,SmallCap,1.13,-71.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
UZD,United States Cellular Corporat,NYSE,nan,nan,19.2,-16.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
UZE,United States Cellular Preferred 5.500% due 2070,NYSE,nan,nan,16.77,-18.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
UZF,United States Cellular Corporat,NYSE,nan,nan,16.93,-17.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
V,Visa Inc. Class A,NYSE,Financial Services,MegaCap,365.54,-0.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VAC,Marriot Vacations Worldwide,NYSE,Consumer Cyclical,MidCap,116.0,72.1,True,False,False,64,,패턴 미감지,,,,,,,,,
VACI,Viking Acquisition Corp. I,NYSE,Financial Services,SmallCap,10.23,-3.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
VACI-U,VACI-U,NYSE,nan,nan,10.38,-1.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VACI-WS,VACI-WS,NYSE,nan,nan,0.57,-28.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
VAL,Valaris Ltd,NYSE,Energy,MidCap,86.92,9.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VAL-WT,Valaris Limited WT,NYSE,nan,nan,12.05,79.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VALE,Vale SA ADR,NYSE,Basic Materials,LargeCap,13.9,-8.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VALN,Valneva SE ADR,NASDAQ,Healthcare,SmallCap,6.84,-24.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VALU,Value Line Inc,NASDAQ,Financial Services,SmallCap,37.6,-4.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VBNK,VersaBank,NASDAQ,Financial Services,SmallCap,19.37,25.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VC,Visteon Corp,NASDAQ,Consumer Cyclical,MidCap,105.86,-11.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VCEL,Vericel Corp Ord,NASDAQ,Healthcare,SmallCap,43.57,7.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
VCTR,Victory Capital Holdings Inc,NASDAQ,Financial Services,MidCap,115.81,44.9,True,False,False,64,,패턴 미감지,,,,,,,,,
VCV,Invesco California Value Muni Inc Tr,NYSE,Financial Services,SmallCap,10.53,-12.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VCYT,Veracyte Inc,NASDAQ,Healthcare,MidCap,42.19,-0.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VECO,Veeco Instruments Inc,NASDAQ,Technology,MidCap,47.42,27.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VEEAW,Veea Inc,NASDAQ,nan,nan,0.04,-77.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
VEEV,Veeva Systems Inc Class A,NYSE,Healthcare,LargeCap,251.0,13.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
VEL,Velocity Financial Llc,NYSE,Financial Services,SmallCap,18.17,-11.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VELO,"Velo3D, Inc.",NASDAQ,Technology,SmallCap,13.89,92.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
VEON,VEON Ltd,NASDAQ,Communication Services,MidCap,56.38,-8.7,True,False,False,32,,패턴 미감지,,,,,,,,,
VERA,Vera Therapeutics Inc,NASDAQ,Healthcare,MidCap,32.27,-7.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VERB,Verb Technology Company Inc,NASDAQ,nan,nan,2.78,-28.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VERX,Vertex,NASDAQ,Technology,SmallCap,13.52,-25.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
VET,Vermilion Energy Inc.,NYSE,Energy,SmallCap,12.56,16.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
VFC,VF Corporation,NYSE,Consumer Cyclical,MidCap,14.37,-19.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
VFF,Village Farms International Inc,NASDAQ,Consumer Defensive,SmallCap,2.61,-22.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
VFS,VinFast Auto Ltd. Ordinary Shares,NASDAQ,Consumer Cyclical,MidCap,3.14,-21.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
VFSWW,VinFast Auto Ltd. Warrant,NASDAQ,nan,nan,0.3,9.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
VG,"Venture Global, Inc.",NYSE,Energy,LargeCap,13.79,12.6,True,False,False,48,,패턴 미감지,,,,,,,,,
VGASW,Verde Clean Fuels Inc.,NASDAQ,nan,nan,0.03,-51.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
VGM,Invesco Trust For Inv Grade Munis,NYSE,Financial Services,SmallCap,10.33,-8.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VGNT,Versigent PLC,NYSE,Consumer Cyclical,MidCap,47.4,3.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
VGNT-W,VGNT-W,NYSE,nan,nan,46.69,2.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
VGZ,Vista Gold Corporation,NYSE MKT,Basic Materials,SmallCap,2.47,25.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
VHCP,Vine Hill Capital Investment Corp. II Class A Ordinary Shares,NASDAQ,Financial Services,SmallCap,10.05,-3.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
VHCPW,Vine Hill Capital Investment Corp. II Warrants,NASDAQ,nan,nan,0.35,0.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
VHI,Valhi Inc,NYSE,Basic Materials,SmallCap,17.24,15.4,True,False,False,56,,패턴 미감지,,,,,,,,,
VIA,"Via Transportation, Inc.",NASDAQ,Technology,SmallCap,26.38,32.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
