ticker,name,market,exchange,sector,industry,market_cap,cap
029460,KC Tech Co. Ltd.,KOSDAQ,KQ,Technology,Semiconductor Equipment & Materials,333517455360.0,MidCap
029530,Sindoh,KOSPI,KO,Industrials,Business Equipment & Supplies,425534128128.0,MidCap
029780,Samsung Card Co. Ltd.,KOSPI,KO,Financial Services,Credit Services,5666337980416.0,LargeCap
030000,Cheil Worldwide,KOSPI,KO,Communication Services,Advertising Agencies,1921257439232.0,LargeCap
030190,NICE Information Service Co. Ltd,KOSPI,KO,Financial Services,Credit Services,939804393472.0,MidCap
030200,KT Corporation,KOSPI,KO,Communication Services,Telecom Services,14564399775744.0,MegaCap
030210,KTB Investment & Securities Co. Ltd.,KOSDAQ,KQ,Financial Services,Capital Markets,229848367104.0,MidCap
030610,Kyobo Securities Co. Ltd.,KOSDAQ,KQ,Financial Services,Capital Markets,1297997627392.0,LargeCap
031210,SEOUL GUARANTEE INSURANCE,KOSPI,KO,Financial Services,Insurance - Diversified,3644687646720.0,LargeCap
031430,Shinsegae International Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Apparel Retail,408275910656.0,MidCap
031440,Shinsegae Food Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,188580577280.0,SmallCap
031820,Comtec Sys,KOSPI,KO,Technology,Communication Equipment,83888660480.0,SmallCap
032300,Korea Pharmacy Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
032350,Lotte Tour Development Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Resorts & Casinos,1381085478912.0,LargeCap
032560,Hwangkum Steel & Technology Co. Ltd.,KOSDAQ,KQ,Basic Materials,Steel,99384377344.0,SmallCap
032640,LG Uplus,KOSPI,KO,Communication Services,Telecom Services,6752554188800.0,LargeCap
032830,Samsung Life Insurance Co. Ltd.,KOSDAQ,KQ,Financial Services,Insurance - Life,37800493711360.0,MegaCap
033240,Jahwa Electronics Co. Ltd.,KOSDAQ,KQ,Technology,Electronic Components,666130579456.0,MidCap
033270,Korea United Pharm. Inc.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,286666457088.0,MidCap
033530,Sejong Industrial Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,194776563712.0,SmallCap
033780,KT&G Corp.,KOSDAQ,KQ,Consumer Defensive,Tobacco,16777093316608.0,MegaCap
033920,Muhak Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Beverages - Wineries & Distilleries,220900474880.0,MidCap
034020,Doosan Heavy Ind. & Const.,KOSPI,KO,Industrials,Specialty Industrial Machinery,58794700701696.0,MegaCap
034120,Seoul Broadcasting System,KOSDAQ,KQ,Communication Services,Entertainment,284161409024.0,MidCap
034220,LG Display Co. Ltd.,KOSDAQ,KQ,Technology,Consumer Electronics,5424999825408.0,LargeCap
034230,PARADISE LTD,KOSPI,KO,Consumer Cyclical,Resorts & Casinos,1400607604736.0,LargeCap
034310,NICE Holdings Co. Ltd.,KOSDAQ,KQ,Financial Services,Financial Data & Stock Exchanges,453165154304.0,MidCap
034590,Incheon City Gas Co. Ltd.,KOSDAQ,KQ,Utilities,Utilities - Regulated Gas,110469570560.0,SmallCap
034730,SK Holdings Co Ltd,KOSPI,KO,Industrials,Conglomerates,16411123515392.0,MegaCap
03473K,SK Holdings 1p Pref,KOSPI,KO,Industrials,Conglomerates,20974273560576.0,MegaCap
034830,Korea Real Estate Investment & Trust Co. Ltd.,KOSDAQ,KQ,Real Estate,REIT - Diversified,365613940736.0,MidCap
035000,GIIR Inc.,KOSDAQ,KQ,Communication Services,Advertising Agencies,131606069248.0,SmallCap
035150,Baiksan,KOSPI,KO,Consumer Cyclical,Footwear & Accessories,257033273344.0,MidCap
035250,Kangwon Land Inc.,KOSDAQ,KQ,Consumer Cyclical,Resorts & Casinos,3384851824640.0,LargeCap
035420,Naver Corporation,KOSPI,KO,Communication Services,Internet Content & Information,30121190752256.0,MegaCap
035510,Shinsegae Information & Communication Co. Ltd.,KOSDAQ,KQ,Technology,Information Technology Services,241225613312.0,MidCap
035720,Kakao Corp,KOSPI,KO,Communication Services,Internet Content & Information,20146385059840.0,MegaCap
036170,Cloud Air Co.Ltd,KOSDAQ,KQ,기타,,0.0,
036420,Jcontentree Corp,KOSPI,KO,Communication Services,Entertainment,108895969280.0,SmallCap
036460,Korea Gas Corp.,KOSDAQ,KQ,Utilities,Utilities - Regulated Gas,3050276388864.0,LargeCap
036530,SNT Holdings Co Ltd,KOSPI,KO,Industrials,Conglomerates,862468243456.0,MidCap
036570,NCsoft Corp,KOSPI,KO,Communication Services,Electronic Gaming & Multimedia,4344117985280.0,LargeCap
036580,Farmsco,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,107858018304.0,SmallCap
037270,Yg Plus Inc,KOSPI,KO,Communication Services,Advertising Agencies,326591774720.0,MidCap
037560,LG HelloVision Corp,KOSPI,KO,Communication Services,Broadcasting,171544805376.0,SmallCap
037710,GwangjuShinsegae Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Department Stores,274578194432.0,MidCap
039130,Hana Tour,KOSPI,KO,Consumer Cyclical,Travel Services,618822762496.0,MidCap
039490,Kiwoom,KOSPI,KO,Financial Services,Capital Markets,10625568735232.0,MegaCap
039570,I-Controls Inc.,KOSDAQ,KQ,Technology,Electronic Components,185632768000.0,SmallCap
042000,Cafe24 Corp,KOSDAQ,KQ,기타,,0.0,
042660,"Hanwha Ocean Co., Ltd",KOSPI,KO,Industrials,Aerospace & Defense,36828941910016.0,MegaCap
042700,Hanmi Semiconductor Co. Ltd.,KOSDAQ,KQ,Technology,Semiconductor Equipment & Materials,23808102629376.0,MegaCap
043650,Kook Soon Dang Co. Ltd.,KOSPI,KO,기타,,0.0,
043710,Seouleaguer Co. Ltd,KOSDAQ,KQ,기타,,0.0,
044450,KSS Line Ltd.,KOSDAQ,KQ,Industrials,Marine Shipping,246095003648.0,MidCap
044820,Cosmax,KOSPI,KO,Consumer Defensive,Packaged Foods,150010970112.0,SmallCap
047040,Daewoo Engineering & Construction Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,6389272936448.0,LargeCap
047050,Posco International Corp,KOSPI,KO,Industrials,Conglomerates,12186779910144.0,MegaCap
047400,Ssangyong Materials Corp.,KOSDAQ,KQ,Industrials,Tools & Accessories,68166000640.0,SmallCap
047810,Korea Aerospace Industries Ltd.,KOSDAQ,KQ,Industrials,Aerospace & Defense,16054149447680.0,MegaCap
051600,KEPCO Plant Service & Engineering Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,2497499889664.0,LargeCap
051900,LG Household & Healthcare,KOSPI,KO,Consumer Defensive,Household & Personal Products,4138742841344.0,LargeCap
051905,LG Household & Health Care Ltd. Pfd. Series 1,KOSDAQ,KQ,Consumer Defensive,Household & Personal Products,3886565294080.0,LargeCap
051910,LG Chemicals,KOSPI,KO,Basic Materials,Chemicals,23404256165888.0,MegaCap
051915,LG Chem Ltd. Pfd. Series 1,KOSDAQ,KQ,Basic Materials,Chemicals,21928727281664.0,MegaCap
052690,KEPCO Engineering & Construction Co. Inc.,KOSDAQ,KQ,Industrials,Engineering & Construction,5755982315520.0,LargeCap
053080,Wonbang Tech Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
053210,KT Skylife Co. Ltd.,KOSDAQ,KQ,Communication Services,Broadcasting,222766120960.0,MidCap
053580,WebCash Corporation,KOSDAQ,KQ,기타,,0.0,
053690,HanmiGlobal Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,271529951232.0,MidCap
055490,TAPEX INC,KOSPI,KO,Basic Materials,Specialty Chemicals,73786482688.0,SmallCap
055550,Shinhan Financial Group Co. Ltd.,KOSDAQ,KQ,Financial Services,Banks - Regional,41627187937280.0,MegaCap
056730,Fourth-Link Inc.,KOSPI,KO,기타,,0.0,
057050,Hyundai Home Shopping Network Corp.,KOSDAQ,KQ,Consumer Cyclical,Internet Retail,889895321600.0,MidCap
058430,POSCO Coated & Color Steel Co. Ltd.,KOSDAQ,KQ,Industrials,Metal Fabrication,269576552448.0,MidCap
058650,Seah Holdings Corp.,KOSDAQ,KQ,Basic Materials,Steel,628380532736.0,MidCap
058730,Dong-A Steel Technology Co. Ltd.,KOSDAQ,KQ,Basic Materials,Steel,62254546944.0,SmallCap
058850,KTCS Corp.,KOSDAQ,KQ,Industrials,Specialty Business Services,97881915392.0,SmallCap
058860,KTIS Corporation,KOSPI,KO,Communication Services,Telecom Services,84357496832.0,SmallCap
058970,Emro Inc.,KOSDAQ,KQ,기타,,0.0,
059270,Haisung TPC Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
060850,Younglimwon Soft Lab Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
060900,Daehan Green Power Corporation,KOSDAQ,KQ,기타,,0.0,
060980,Halla Holdings Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,379495809024.0,MidCap
062040,062040,KOSPI,KO,Industrials,Electrical Equipment & Parts,4121882525696.0,LargeCap
062970,PPI Inc,KOSDAQ,KQ,기타,,0.0,
063160,Ckd Bio,KOSPI,KO,Healthcare,Drug Manufacturers - Specialty & Generic,102861733888.0,SmallCap
063760,ELP Corp.,KOSPI,KO,기타,,0.0,
064350,Hyundai Rotem Co.,KOSDAQ,KQ,Industrials,Railroads,18499619520512.0,MegaCap
064400,LG CNS,KOSPI,KO,Technology,Information Technology Services,5406236082176.0,LargeCap
064850,FnGuide Inc.,KOSDAQ,KQ,기타,,0.0,
064960,SNT Motiv Co Ltd,KOSPI,KO,Consumer Cyclical,Auto Parts,762696695808.0,MidCap
065370,WISE iTech Co. Ltd,KOSDAQ,KQ,기타,,0.0,
066360,Cherrybro co.Ltd,KOSDAQ,KQ,기타,,0.0,
066430,Y-Optics Manufacture Co. Ltd,KOSDAQ,KQ,기타,,0.0,
066570,LG Electronics Inc.,KOSDAQ,KQ,Technology,Consumer Electronics,19014963167232.0,MegaCap
066575,LG Electronics Inc. Pfd. Series 1,KOSDAQ,KQ,Technology,Consumer Electronics,17518350565376.0,MegaCap
066830,066830,KOSPI,KO,기타,,0.0,
066970,L&F Co. Ltd,KOSPI,KO,Industrials,Electrical Equipment & Parts,5395223937024.0,LargeCap
067370,SunBio Inc.,KOSPI,KO,기타,,0.0,
067830,Savezone I&C Corp.,KOSDAQ,KQ,Consumer Cyclical,Department Stores,110409138176.0,SmallCap
068270,Celltrion Inc,KOSPI,KO,Healthcare,Biotechnology,43142493503488.0,MegaCap
068290,Samsung Publishing Co. Ltd.,KOSDAQ,KQ,Communication Services,Publishing,88300003328.0,SmallCap
068330,ilShinbiobase Co. Ltd,KOSPI,KO,기타,,0.0,
069260,Huchems,KOSPI,KO,Basic Materials,Chemicals,689524637696.0,MidCap
069620,Daewoong Pharmaceutical Co. Ltd.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,1841003233280.0,LargeCap
069730,DSR Wire Corp.,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,70272000000.0,SmallCap
069960,Hyundai Department Store Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Department Stores,1713348280320.0,LargeCap
070960,Yong Pyong Resort Corp,KOSPI,KO,Consumer Cyclical,Resorts & Casinos,138129096704.0,SmallCap
071050,Korea Investment Holdings Co. Ltd.,KOSDAQ,KQ,Financial Services,Capital Markets,11825345200128.0,MegaCap
071055,Korea Investment Holdings Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Financial Services,Capital Markets,11783558397952.0,MegaCap
071090,Histeel,KOSPI,KO,Basic Materials,Steel,68422242304.0,SmallCap
071200,Infinitt Healthcare Co Ltd,KOSPI,KO,기타,,0.0,
071320,Korea District Heating Corp.,KOSDAQ,KQ,Utilities,Utilities - Renewable,835985342464.0,MidCap
071840,Lotte Himart Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Specialty Retail,179533119488.0,SmallCap
071970,STX Heavy Industries Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,2330405109760.0,LargeCap
072130,UANGEL Corp.,KOSDAQ,KQ,Communication Services,Telecom Services,62426349568.0,SmallCap
072710,Nongshim Holdings Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,422038896640.0,MidCap
073240,Kumho Tire Co. Inc.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,1709198671872.0,LargeCap
075180,Saeron Auto,KOSPI,KO,Consumer Cyclical,Auto Parts,58271997952.0,SmallCap
075580,Sejin Heavy Industries Co. Ltd.,KOSDAQ,KQ,Industrials,Marine Shipping,882303565824.0,MidCap
076340,076340,KOSPI,KO,기타,,0.0,
077500,Uniquest Corp.,KOSDAQ,KQ,Technology,Electronics & Computer Distribution,121824575488.0,SmallCap
077970,STX Engine Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,1230253195264.0,LargeCap
078000,Telcoware Co. Ltd.,KOSDAQ,KQ,Communication Services,Telecom Services,85464252416.0,SmallCap
078520,Able C&C,KOSPI,KO,Consumer Defensive,Household & Personal Products,308695465984.0,MidCap
078930,GS Holdings Corp.,KOSDAQ,KQ,Industrials,Conglomerates,6040275910656.0,LargeCap
078935,GS Holdings Corp. Pfd. Series 1,KOSDAQ,KQ,Industrials,Conglomerates,5966169374720.0,LargeCap
079160,CJ CGV,KOSPI,KO,Communication Services,Entertainment,795617787904.0,MidCap
079430,Hyundai Livart Furniture Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,"Furnishings, Fixtures & Appliances",136977719296.0,SmallCap
079550,LIG Nex1 Co. Ltd.,KOSDAQ,KQ,Industrials,Aerospace & Defense,13347447635968.0,MegaCap
079900,079900,KOSPI,KO,Industrials,Farm & Heavy Construction Machinery,765336813568.0,MidCap
079980,Huvis Corp.,KOSDAQ,KQ,Consumer Cyclical,Textile Manufacturing,88199659520.0,SmallCap
081000,Iljin Diamond Co. Ltd.,KOSDAQ,KQ,Industrials,Tools & Accessories,178754453504.0,SmallCap
081660,Fila Korea Ltd.,KOSDAQ,KQ,Consumer Cyclical,Leisure,2176765394944.0,LargeCap
082640,Tongyang Life,KOSPI,KO,Financial Services,Insurance - Life,1349941329920.0,LargeCap
082740,Doosan Engine Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,3633182146560.0,LargeCap
083420,KPX Green Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,133426569216.0,SmallCap
083500,FNSTech Co. Ltd.,KOSPI,KO,기타,,0.0,
084010,Daehan Steel,KOSPI,KO,Basic Materials,Steel,293529321472.0,MidCap
084440,Ubion Co. Ltd.,KOSPI,KO,기타,,0.0,
084670,Dongyang Express Corp.,KOSDAQ,KQ,Industrials,Railroads,102142353408.0,SmallCap
084680,E-World Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Leisure,225321746432.0,MidCap
084690,Daesang Holdings Co Ltd,KOSPI,KO,Consumer Defensive,Packaged Foods,333020397568.0,MidCap
084695,Daesang Holdings Co Ltd Pref,KOSPI,KO,Consumer Defensive,Packaged Foods,526818213888.0,MidCap
084850,ITM Semiconductor Co. Ltd,KOSDAQ,KQ,기타,,0.0,
085310,NK Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,74917888000.0,SmallCap
085620,Mirae Asset Life Insurance Co Ltd,KOSPI,KO,Financial Services,Insurance - Life,1943342415872.0,LargeCap
086220,086220,KOSPI,KO,기타,,0.0,
086280,Hyundai Glovis Co. Ltd.,KOSDAQ,KQ,Industrials,Integrated Freight & Logistics,15562500472832.0,MegaCap
086710,Sunjin Beauty Science Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
086790,Hana Financial Group Inc.,KOSDAQ,KQ,Financial Services,Banks - Regional,29206889103360.0,MegaCap
086820,Biosolution Co.Ltd,KOSDAQ,KQ,기타,,0.0,
088260,E KOCREF CR REIT,KOSPI,KO,Real Estate,REIT - Diversified,300239159296.0,MidCap
088350,Hanwha Life,KOSPI,KO,Financial Services,Insurance - Life,3328658898944.0,LargeCap
089470,Hyundai Engineering Plastics Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,122507001856.0,SmallCap
089590,Jeju Air Co. Ltd.,KOSDAQ,KQ,Industrials,Airlines,402049859584.0,MidCap
089860,Lotte Rental Co Ltd,KOSPI,KO,Industrials,Rental & Leasing Services,1101581254656.0,LargeCap
089970,Adaptive Plasma Technology Corp,KOSDAQ,KQ,기타,,0.0,
090080,Pyung Hwa Industrial Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,50674786304.0,SmallCap
090350,Noroo Paint & Coatings Co. Ltd.,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,170675617792.0,SmallCap
090355,Noroo Paint & Coatings Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,259267805184.0,MidCap
090430,Amorepacific Corp. (New),KOSPI,KO,Consumer Defensive,Household & Personal Products,9464864309248.0,LargeCap
090435,Amorepacific Corp Pref,KOSPI,KO,Consumer Defensive,Household & Personal Products,8117164703744.0,LargeCap
090460,BH Co Ltd,KOSPI,KO,Technology,Electronic Components,650853810176.0,MidCap
091810,Tway Air Co Ltd,KOSPI,KO,Industrials,Airlines,348372893696.0,MidCap
092190,Seoul Viosys Co. Ltd,KOSDAQ,KQ,기타,,0.0,
092200,DAE-IL Corporation,KOSPI,KO,Consumer Cyclical,Auto Parts,318878547968.0,MidCap
092220,Kec Corporation,KOSPI,KO,Technology,Semiconductor Equipment & Materials,324232478720.0,MidCap
092230,KPX Holdings Co. Ltd.,KOSDAQ,KQ,Industrials,Conglomerates,309191737344.0,MidCap
092440,Kishin Corporation,KOSPI,KO,Industrials,Metal Fabrication,65408000000.0,SmallCap
092590,092590,KOSPI,KO,기타,,0.0,
092780,Dongyang Piston Co Ltd,KOSPI,KO,Consumer Cyclical,Auto Parts,54459322368.0,SmallCap
092790,"NEXTEEL Co., Ltd.",KOSPI,KO,Industrials,Metal Fabrication,282121699328.0,MidCap
093050,LF Corp.,KOSDAQ,KQ,Consumer Cyclical,Apparel Manufacturing,645307826176.0,MidCap
093370,Foosung Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,752931700736.0,MidCap
093510,093510,KOSPI,KO,기타,,0.0,
094280,Hyosung ITX Co. Ltd.,KOSDAQ,KQ,Technology,Information Technology Services,133564219392.0,SmallCap
094800,Mirae Asset MAPS Asia Pacific Real Estate 1 Investment Co.,KOSPI,KO,기타,,507243495424.0,MidCap
095570,AJ Networks Co Ltd,KOSPI,KO,Industrials,Rental & Leasing Services,226440298496.0,MidCap
095720,Woongjin ThinkBig Co. Ltd.,KOSDAQ,KQ,Communication Services,Publishing,119881490432.0,SmallCap
096760,JW Holdings Corp.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,273649713152.0,MidCap
096770,SK Innovation,KOSPI,KO,Energy,Oil & Gas Refining & Marketing,18165006336000.0,MegaCap
096775,SK Innovation Co Ltd Pref,KOSPI,KO,Energy,Oil & Gas Refining & Marketing,17742256144384.0,MegaCap
097230,Hanjin Heavy Industries & Construction Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,1963794497536.0,LargeCap
097520,MCNEX Co. Ltd,KOSPI,KO,Technology,Electronic Components,334774927360.0,MidCap
097950,CJ Cheiljedang,KOSPI,KO,Consumer Defensive,Packaged Foods,3469019185152.0,LargeCap
097955,CJ CheilJedang Corp,KOSPI,KO,Consumer Defensive,Packaged Foods,3179725717504.0,LargeCap
099390,Brainzcompany Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
099430,BioPlus Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
099750,ezCaretech Co. LTD,KOSDAQ,KQ,기타,,0.0,
100090,Samkang M&T Co Ltd,KOSPI,KO,Industrials,Aerospace & Defense,1677537705984.0,LargeCap
100220,Visang Education Inc.,KOSDAQ,KQ,Communication Services,Publishing,68240936960.0,SmallCap
100250,Chinyang Hold,KOSPI,KO,Basic Materials,Specialty Chemicals,189782999040.0,SmallCap
100590,Mercury Corporation,KOSDAQ,KQ,기타,,0.0,
100790,Mirae Asset Venture Investment Co. Ltd,KOSDAQ,KQ,기타,,0.0,
100840,SNTEnergy Co Ltd,KOSPI,KO,Industrials,Specialty Industrial Machinery,993983725568.0,MidCap
101140,InBioGen Co Ltd,KOSPI,KO,Consumer Cyclical,Footwear & Accessories,96552747008.0,SmallCap
101360,E&D Co. Ltd,KOSDAQ,KQ,기타,,0.0,
101530,Haitai Confectionery & Foods Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,163613982720.0,SmallCap
102260,Dongsung Corporation,KOSPI,KO,Basic Materials,Chemicals,201692938240.0,MidCap
102370,K Auction Inc.,KOSDAQ,KQ,기타,,0.0,
102460,Reyon Pharmaceutical Co Ltd,KOSPI,KO,Healthcare,Drug Manufacturers - Specialty & Generic,184143560704.0,SmallCap
102950,102950,KOSPI,KO,기타,,0.0,
103140,Poongsan,KOSPI,KO,Industrials,Metal Fabrication,2368147816448.0,LargeCap
103590,Iljin Electric Co. Ltd.,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,3313570152448.0,LargeCap
103660,103660,KOSPI,KO,기타,,0.0,
103840,Wooyang Co. Ltd,KOSDAQ,KQ,기타,,0.0,
104620,Yellow Balloon Tour Co. Ltd,KOSDAQ,KQ,기타,,0.0,
104700,KISCO Corp,KOSPI,KO,Basic Materials,Steel,296332099584.0,MidCap
105560,KB Financial Group,KOSPI,KO,Financial Services,Banks - Regional,50883597434880.0,MegaCap
105630,Hansae Co,KOSPI,KO,Consumer Cyclical,Apparel Manufacturing,434392727552.0,MidCap
105840,Woojin Inc.,KOSDAQ,KQ,Technology,Scientific & Technical Instruments,440109760512.0,MidCap
107590,Miwon Specialty Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,148188807168.0,SmallCap
107600,SebitChem Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
108320,LX Semicon Co. Ltd.,KOSPI,KO,Technology,Semiconductors,787192152064.0,MidCap
108490,Robotis Co.Ltd,KOSDAQ,KQ,기타,,0.0,
108670,LX Hausys Ltd,KOSPI,KO,Industrials,Building Products & Equipment,277436563456.0,MidCap
108675,LG Hausys Ltd. Pfd.,KOSDAQ,KQ,Industrials,Building Products & Equipment,272199155712.0,MidCap
110020,Jeonjinbio Co. Ltd,KOSDAQ,KQ,기타,,0.0,
110990,Digital Imaging Technology INC,KOSDAQ,KQ,기타,,0.0,
111110,Hojeon Ltd,KOSPI,KO,Consumer Cyclical,Textile Manufacturing,63613358080.0,SmallCap
111380,111380,KOSPI,KO,Consumer Cyclical,Leisure,79652978688.0,SmallCap
111710,Namhwa Industrial Co. Ltd,KOSDAQ,KQ,기타,,0.0,
111770,Youngone,KOSPI,KO,Consumer Cyclical,Apparel Manufacturing,3340968919040.0,LargeCap
112190,112190,KOSPI,KO,기타,,0.0,
112290,Youngchang Chemical Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
112610,CS Wind Corp,KOSPI,KO,Industrials,Specialty Industrial Machinery,2469745393664.0,LargeCap
114090,Grand Korea Leisure Co. Ltd,KOSPI,KO,Consumer Cyclical,Resorts & Casinos,711340195840.0,MidCap
114840,iFamily Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
114920,114920,KOSPI,KO,기타,,0.0,
117580,Daesung Energy,KOSPI,KO,Utilities,Utilities - Regulated Gas,254812897280.0,MidCap
117730,T-Robotics.Co.Ltd,KOSDAQ,KQ,기타,,0.0,
120030,Chosun Welding,KOSPI,KO,Industrials,Tools & Accessories,90398138368.0,SmallCap
120110,Kolon Industries Inc,KOSPI,KO,Basic Materials,Chemicals,2210439364608.0,LargeCap
120115,Kolon Industries Inc. Pfd. Series 1,KOSDAQ,KQ,Basic Materials,Chemicals,2076398714880.0,LargeCap
121060,121060,KOSPI,KO,기타,,0.0,
122310,Genoray Co. Ltd,KOSDAQ,KQ,기타,,0.0,
122830,122830,KOSPI,KO,기타,,0.0,
122900,Imarketkorea,KOSPI,KO,Industrials,Specialty Business Services,230004326400.0,MidCap
123690,Hankook Cosmetics Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Household & Personal Products,126287175680.0,SmallCap
123700,SJM Co Ltd,KOSPI,KO,Consumer Cyclical,Auto Parts,54461095936.0,SmallCap
123890,Korea Asset In Trust Co Ltd,KOSPI,KO,Real Estate,REIT - Diversified,314483343360.0,MidCap
124560,Taewoong Logistics Co.Ltd,KOSDAQ,KQ,기타,,0.0,
125210,Amogreentech Co.Ltd,KOSDAQ,KQ,기타,,0.0,
126340,Vina Technology Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
126560,Hyundai Hcn,KOSPI,KO,Communication Services,Entertainment,358531858432.0,MidCap
126720,Soosan Industries Co. Ltd.,KOSPI,KO,Industrials,Specialty Industrial Machinery,364521127936.0,MidCap
127980,Finecircuit Co. Ltd.,KOSPI,KO,기타,,0.0,
128540,Ecocab Co. Ltd,KOSDAQ,KQ,기타,,0.0,
128820,Daesung Ind,KOSPI,KO,Energy,Oil & Gas Refining & Marketing,249704366080.0,MidCap
128940,Hanmi Pharm Co Ltd,KOSPI,KO,Healthcare,Drug Manufacturers - Specialty & Generic,6530310078464.0,LargeCap
129260,Intergis Co. Ltd.,KOSDAQ,KQ,Industrials,Integrated Freight & Logistics,67431776256.0,SmallCap
129890,Abko Co. Ltd,KOSDAQ,KQ,기타,,0.0,
129920,Daesung Hi-Tech Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
130660,Korea Electronic Power Industrial Development Co. Ltd.,KOSDAQ,KQ,Utilities,Utilities - Regulated Electric,584191967232.0,MidCap
134380,Miwon Chemicals Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,233578430464.0,MidCap
136410,Assems Inc.,KOSDAQ,KQ,기타,,0.0,
136490,Sunjin,KOSPI,KO,Consumer Defensive,Farm Products,235176361984.0,MidCap
136660,136660,KOSPI,KO,기타,,0.0,
137080,Narae Nanotech Corp.,KOSDAQ,KQ,기타,,0.0,
137310,SD Biosensor Inc,KOSPI,KO,Healthcare,Medical Instruments & Supplies,915087032320.0,MidCap
138040,Meritz Financi,KOSPI,KO,Financial Services,Capital Markets,18976262324224.0,MegaCap
138490,Kolon Plastics Inc.,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,570000015360.0,MidCap
138930,BNK Financial Group Inc,KOSPI,KO,Financial Services,Banks - Regional,5581235552256.0,LargeCap
139130,Dgb Financial,KOSPI,KO,Financial Services,Banks - Regional,2684036579328.0,LargeCap
139480,E-Mart,KOSPI,KO,Consumer Defensive,Discount Stores,2563645374464.0,LargeCap
139990,Ajusteel Co. Ltd.,KOSPI,KO,Basic Materials,Steel,113632772096.0,SmallCap
140070,Surplus Global Inc.,KOSPI,KO,기타,,0.0,
140610,140610,KOSPI,KO,기타,,0.0,
140660,140660,KOSPI,KO,기타,,0.0,
140670,RS Automation Co.Ltd,KOSDAQ,KQ,기타,,0.0,
144960,New Power Plasma Co.Ltd,KOSDAQ,KQ,기타,,0.0,
145720,Dentium,KOSPI,KO,Healthcare,Medical Instruments & Supplies,441543229440.0,MidCap
145990,Samyang Cor,KOSPI,KO,Consumer Defensive,Packaged Foods,447624347648.0,MidCap
145995,Samyang Corp Preference Shares,KOSPI,KO,Consumer Defensive,Packaged Foods,473247285248.0,MidCap
146320,BCnC Co. Ltd.,KOSDAQ,KQ,기타,,0.0,
147760,Microfriend Inc,KOSDAQ,KQ,기타,,0.0,
148150,Se Gyung Hi Tech Co.Ltd,KOSDAQ,KQ,기타,,0.0,
