ticker,name,market,exchange,sector,industry,market_cap,cap
213420,덕산네오룩스,KOSDAQ GLOBAL,KQ,,,1306120015400.0,LargeCap
300720,한일시멘트,KOSPI,KO,,,1289247513770.0,LargeCap
466100,클로봇,KOSDAQ,KQ,,,1287095158500.0,LargeCap
376900,로킷헬스케어,KOSDAQ,KQ,,,1282707228500.0,LargeCap
195870,해성디에스,KOSPI,KO,,,1278400000000.0,LargeCap
007390,네이처셀,KOSDAQ,KQ,,,1277102809920.0,LargeCap
124500,아이티센글로벌,KOSDAQ,KQ,,,1271608079600.0,LargeCap
014620,성광벤드,KOSDAQ,KQ,,,1268114131000.0,LargeCap
456040,OCI,KOSPI,KO,,,1266778042500.0,LargeCap
330590,롯데리츠,KOSPI,KO,,,1261349178660.0,LargeCap
032500,케이엠더블유,KOSDAQ,KQ,,,1254107531250.0,LargeCap
000670,영풍,KOSPI,KO,,,1249011679300.0,LargeCap
298050,HS효성첨단소재,KOSPI,KO,,,1243185570000.0,LargeCap
281820,케이씨텍,KOSPI,KO,,,1233456580300.0,LargeCap
001510,SK증권,KOSPI,KO,,,1230489852200.0,LargeCap
023160,태광,KOSDAQ,KQ,,,1228693995000.0,LargeCap
006650,대한유화,KOSPI,KO,,,1222000000000.0,LargeCap
415640,KB발해인프라,KOSPI,KO,,,1215651836160.0,LargeCap
035760,CJ ENM,KOSDAQ GLOBAL,KQ,,,1214875131600.0,LargeCap
089860,롯데렌탈,KOSPI,KO,,,1214549028600.0,LargeCap
000080,하이트진로,KOSPI,KO,,,1211207461970.0,LargeCap
100840,SNT에너지,KOSPI,KO,,,1209825805500.0,LargeCap
328130,루닛,KOSDAQ,KQ,,,1206521482400.0,LargeCap
075580,세진중공업,KOSPI,KO,,,1205208467200.0,LargeCap
185750,종근당,KOSPI,KO,,,1199461582000.0,LargeCap
388720,유일로보틱스,KOSDAQ,KQ,,,1192272114000.0,LargeCap
090460,비에이치,KOSPI,KO,,,1190017291400.0,LargeCap
005690,파미셀,KOSPI,KO,,,1186535378280.0,LargeCap
033790,피노,KOSDAQ,KQ,,,1185577747200.0,LargeCap
499790,GS피앤엘,KOSPI,KO,,,1170019619000.0,LargeCap
161580,필옵틱스,KOSDAQ,KQ,,,1156874889450.0,LargeCap
056190,에스에프에이,KOSDAQ GLOBAL,KQ,,,1147284882000.0,LargeCap
204270,제이앤티씨,KOSDAQ,KQ,,,1147135080780.0,LargeCap
005300,롯데칠성,KOSPI,KO,,,1145942174000.0,LargeCap
280360,롯데웰푸드,KOSPI,KO,,,1137949400200.0,LargeCap
009450,경동나비엔,KOSPI,KO,,,1121781584000.0,LargeCap
000815,삼성화재우,KOSPI,KO,,,1115604420000.0,LargeCap
086450,동국제약,KOSDAQ GLOBAL,KQ,,,1112668332000.0,LargeCap
293490,카카오게임즈,KOSDAQ GLOBAL,KQ,,,1112459827290.0,LargeCap
082270,젬백스,KOSDAQ,KQ,,,1106730075000.0,LargeCap
006110,삼아알미늄,KOSPI,KO,,,1097962833000.0,LargeCap
078160,메디포스트,KOSDAQ,KQ,,,1097728884000.0,LargeCap
003470,유안타증권,KOSPI,KO,,,1087801339200.0,LargeCap
192400,쿠쿠홀딩스,KOSPI,KO,,,1084646642500.0,LargeCap
336370,솔루스첨단소재,KOSPI,KO,,,1083453617920.0,LargeCap
121600,나노신소재,KOSDAQ,KQ,,,1083226284400.0,LargeCap
044490,태웅,KOSDAQ,KQ,,,1082399312100.0,LargeCap
285130,SK케미칼,KOSPI,KO,,,1079442998400.0,LargeCap
295310,에이치브이엠,KOSDAQ,KQ,,,1078848002700.0,LargeCap
365550,ESR켄달스퀘어리츠,KOSPI,KO,,,1077869820000.0,LargeCap
033240,자화전자,KOSPI,KO,,,1072713174300.0,LargeCap
484870,엠앤씨솔루션,KOSPI,KO,,,1071006300000.0,LargeCap
253450,스튜디오드래곤,KOSDAQ GLOBAL,KQ,,,1068579603900.0,LargeCap
451800,한화리츠,KOSPI,KO,,,1065028000000.0,LargeCap
171090,선익시스템,KOSDAQ,KQ,,,1064816780400.0,LargeCap
358570,지아이이노베이션,KOSDAQ,KQ,,,1063129797500.0,LargeCap
033100,제룡전기,KOSDAQ,KQ,,,1061725234900.0,LargeCap
009240,한샘,KOSPI,KO,,,1046083099600.0,LargeCap
